repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,2,1,100,-0.5834045006686608,0.2416672706604004,0.24036335945129395,3.589406976,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,2,2,100,-0.23487400759653634,0.2822749614715576,0.28107643127441406,1.743269306,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,2,4,100,-0.47919651780980377,0.3723289966583252,0.3710658550262451,1.950507697,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,2,8,100,-0.29131540928582994,0.5447342395782471,0.543452262878418,1.655909138,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,2,16,100,-0.7986025742341533,0.9078865051269531,0.9066686630249023,1.887340009,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,2,32,100,-0.7305775747908133,1.6346638202667236,1.633382797241211,2.842165252,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,3,1,100,-1.155020490405645,0.36300063133239746,0.35997796058654785,1.504171635,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,3,2,100,-0.4533323913306829,0.4386589527130127,0.43605971336364746,1.495220584,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,3,4,100,-1.7477906914406987,0.5884139537811279,0.5856838226318359,1.667631170,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,3,8,100,-0.5140725935942173,0.8801004886627197,0.87729811668396,1.983523883,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,3,16,100,-0.6414338631062243,1.4694743156433105,1.4665610790252686,2.632139598,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,3,32,100,-1.3661957036543155,2.7240889072418213,2.7212462425231934,3.759990314,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,4,1,100,-1.1668090013373225,0.4000122547149658,0.3972480297088623,1.488664079,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,4,2,100,-0.469748015193073,0.48121190071105957,0.4786055088043213,2.314956873,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,4,4,100,-0.9583930356196093,0.6610686779022217,0.6582043170928955,1.733194796,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,4,8,100,-0.5826308185716632,1.0135602951049805,1.010751485824585,2.112265305,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,4,16,100,-1.5972051484683198,1.7551934719085693,1.7524008750915527,2.844538777,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,4,32,100,-1.4611551495816535,3.1568305492401123,3.153848171234131,4.231605787,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,5,1,100,-1.1550204904056456,0.4095487594604492,0.4067373275756836,1.567984298,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,5,2,100,-0.45333239133068337,0.5054879188537598,0.5025720596313477,1.571133245,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,5,4,100,-1.747790691440702,0.6820399761199951,0.6793410778045654,1.759402574,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,5,8,100,-0.5140725935942201,1.0869207382202148,1.0841383934020996,2.235899347,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,5,16,100,-0.6414338631062306,1.8825492858886719,1.8798465728759766,2.950931596,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,5,32,100,-1.3661957036543404,3.535802125930786,3.532804012298584,4.697824484,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,6,1,100,-1.1668090013373236,0.4355607032775879,0.4326467514038086,1.571042235,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,6,2,100,-0.4697480151930733,0.5415422916412354,0.5386307239532471,1.715455048,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,6,4,100,-0.9583930356196134,0.74308180809021,0.7404546737670898,2.284325605,1,16,0
3,qaoa_hypercube_maxcut_evolution,lightning.kokkos,6,8,100,-0.5826308185716665,1.2184412479400635,1.2154827117919922,2.300146908,1,16,0
