repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
3,qmoa_complete_ST_evolution_HS,default.qubit,4,1,100,-4.00818196693726,4.749500751495361,4.535909175872803,5.951320131,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,4,2,100,-8.370411480956909,7.312733888626099,7.07757306098938,8.430554674,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,4,4,100,1.7574779833734437,12.593852043151855,12.357649803161621,13.605595824,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,4,8,100,4.055398528798445,23.401001453399658,23.180989027023315,24.490248850,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,4,16,100,-9.41990652608561,45.164695739746094,44.936495542526245,47.910736665,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,4,32,100,-3.6174380898838607,86.80525636672974,86.58407974243164,87.884947135,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,8,1,100,-12.651895083998955,9.710045337677002,9.494618892669678,10.928498687,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,8,2,100,-16.09295952460212,14.877676486968994,14.660428524017334,16.059255556,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,8,4,100,-9.857393906263916,25.92753791809082,25.708784103393555,26.974473668,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,8,8,100,-16.5920805657626,47.553513288497925,47.32858991622925,48.804005301,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,8,16,100,0.826810858568541,90.7930417060852,90.57747602462769,91.874328373,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,8,32,100,7.829472551373245,185.98028993606567,185.76191902160645,187.046745494,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,12,1,100,-15.091940962500635,18.234845876693726,17.996143102645874,19.353510386,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,12,2,100,-14.1402272696517,28.55783724784851,28.316691875457764,29.723881697,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,12,4,100,-13.276161431231511,49.61417889595032,49.37086582183838,50.764587040,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,12,8,100,12.201362995060235,89.20007538795471,88.95441246032715,90.380508873,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,12,16,100,-15.21875599476379,172.34672665596008,172.1033341884613,174.128772317,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,12,32,100,-28.181381761156405,353.7133243083954,353.4618408679962,354.917113009,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,16,1,100,-8.06201714659374,61.87294960021973,61.62787461280823,63.077015911,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,16,2,100,-17.54572113567154,97.03099131584167,96.804270029068,98.136102410,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,16,4,100,-4.5016592815296095,170.12028574943542,169.89130091667175,171.243654228,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,16,8,100,3.1676720072758986,318.54163002967834,318.31108593940735,319.666309394,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,16,16,100,-17.03301720298922,676.965550661087,676.7071042060852,678.195311790,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,16,32,100,-31.53262603746701,1340.5534176826477,1340.283231973648,1342.658051962,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,20,1,100,-30.02682392528304,1185.3737616539001,1185.130866765976,1186.843255571,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,20,2,100,-17.256097229079135,2433.2890610694885,2433.0351870059967,2435.258929061,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,20,4,100,-31.63230918750272,4596.9621613025665,4596.7154059410095,4598.973330812,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,20,8,100,2.675780916301282,8972.854239940643,8972.597636699677,8974.464300066,1,1,0
3,qmoa_complete_ST_evolution_HS,default.qubit,20,16,100,-40.440588989269045,18169.11789560318,18168.849387168884,18172.537739037,1,1,0
