repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,1,100,-2.942297578532018,0.8560469150543213,0.7890446186065674,2.557214523,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,2,100,-5.032804268931867,1.5669033527374268,1.5054285526275635,2.714706029,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,4,100,-4.159114960509756,2.853142261505127,2.7912683486938477,4.202327018,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,8,100,5.313177033282137,5.56426215171814,5.502205848693848,6.741797980,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,16,100,-8.079277033374906,10.814130306243896,10.751047134399414,11.992140119,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,32,100,-3.946538481701814,21.54312777519226,21.479506492614746,22.917728758,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,1,100,-7.860609924640149,1.6322097778320312,1.568230390548706,2.769056057,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,2,100,-11.494476614866791,3.0405144691467285,2.9761300086975098,4.320960314,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,4,100,-18.881429004848584,5.629906415939331,5.566349983215332,6.775645980,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,8,100,-4.467283907766738,11.079899787902832,11.014310598373413,12.281090841,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,16,100,-19.12452072813373,22.765572547912598,22.699730157852173,24.592921018,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,32,100,12.035135775082821,47.41782808303833,47.35118269920349,48.653172090,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,1,100,-7.605514656040651,2.469003200531006,2.399003505706787,3.631469815,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,2,100,-7.512322310924677,4.597339391708374,4.530901670455933,5.869170981,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,4,100,10.059503692642808,8.845888376235962,8.780516386032104,9.977439302,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,8,100,8.741271159327782,17.257126331329346,17.191335916519165,18.378885632,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,16,100,-12.430587197397834,34.939064502716064,34.86982440948486,36.044405999,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,32,100,-8.809253131992731,75.80924940109253,75.73313856124878,77.054070858,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,1,100,-18.42497806960267,5.261543035507202,5.191543817520142,6.411871738,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,2,100,-28.146011618126945,9.57141637802124,9.504629135131836,10.720864868,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,4,100,7.462221843551866,19.79584503173828,19.728768587112427,21.131037200,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,8,100,-1.5872662507432846,35.709283113479614,35.63687825202942,38.486874320,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,16,100,-8.489482812723654,73.32937288284302,73.25685000419617,74.482966557,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,32,100,-28.59860013788553,154.5022430419922,154.4214813709259,155.868441593,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,1,100,-41.45860887321902,52.986027240753174,52.91528677940369,54.157956474,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,2,100,-21.50835678082946,88.48254728317261,88.41332292556763,90.323936967,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,4,100,-38.8668692319934,154.22504138946533,154.15273880958557,157.030010861,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,8,100,-51.51940042925688,300.55871319770813,300.48419880867004,301.885192257,1,16,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,16,100,-2.078056730133414,573.9742555618286,573.8959407806396,608.455883730,1,16,0
