repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
1,grovers_search_decomposed,lightning.kokkos,3,1,100,1.0000000000000004,0.5825188159942627,0.5824294090270996,11.353045383,1,32,0
1,grovers_search_decomposed,lightning.kokkos,3,2,100,0.2500000000000001,0.634763240814209,0.6346631050109863,9.761370053,1,32,0
1,grovers_search_decomposed,lightning.kokkos,3,4,100,1.0000000000000004,0.7907776832580566,0.7906813621520996,9.654639256,1,32,0
1,grovers_search_decomposed,lightning.kokkos,3,8,100,0.2500000000000001,1.127816915512085,1.127701997756958,59.066650826,1,32,0
1,grovers_search_decomposed,lightning.kokkos,3,16,100,1.0000000000000004,1.7857229709625244,1.7855710983276367,3.420631370,1,32,0
1,grovers_search_decomposed,lightning.kokkos,3,32,100,0.2500000000000001,3.069366693496704,3.0691401958465576,4.429436772,1,32,0
1,grovers_search_decomposed,lightning.kokkos,4,1,100,0.7812500000000004,1.241922378540039,1.2418320178985596,2.336255811,1,32,0
1,grovers_search_decomposed,lightning.kokkos,4,2,100,0.945312500000001,1.4111263751983643,1.4110209941864014,2.575454307,1,32,0
1,grovers_search_decomposed,lightning.kokkos,4,4,100,0.012207031250000043,1.70823073387146,1.708113670349121,2.782609729,1,32,0
1,grovers_search_decomposed,lightning.kokkos,4,8,100,0.019456863403320396,2.2530133724212646,2.252856731414795,3.482151570,1,32,0
1,grovers_search_decomposed,lightning.kokkos,4,16,100,0.35784565916401606,3.410352945327759,3.4101145267486572,4.552850860,1,32,0
1,grovers_search_decomposed,lightning.kokkos,4,32,100,0.9946685453314617,5.668933629989624,5.668536186218262,6.801962595,1,32,0
1,grovers_search_decomposed,lightning.kokkos,5,1,100,0.47265625000000033,2.9133520126342773,2.9132444858551025,3.999089317,1,32,0
1,grovers_search_decomposed,lightning.kokkos,5,2,100,0.9084472656250011,3.2887492179870605,3.2886204719543457,4.406705339,1,32,0
