repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
2,grovers_search_qft,lightning.kokkos,3,1,100,0.7812500000000004,1.8332831859588623,1.764051914215088,45,23,28,5.752181581,1,16,0
2,grovers_search_qft,lightning.kokkos,3,2,100,0.9453125000000014,2.8179218769073486,2.7256577014923096,87,43,56,4.454344710,1,16,0
2,grovers_search_qft,lightning.kokkos,3,4,100,0.01220703125000008,4.860541105270386,4.658168315887451,171,83,112,6.486253688,1,16,0
2,grovers_search_qft,lightning.kokkos,3,8,100,0.019456863403320254,9.114148616790771,8.580286741256714,339,163,224,10.710092132,1,16,0
2,grovers_search_qft,lightning.kokkos,3,16,100,0.3578456591640165,18.273868322372437,16.584646701812744,675,323,448,19.822381429,1,16,0
2,grovers_search_qft,lightning.kokkos,3,32,100,0.9946685453314692,38.67093229293823,32.73293876647949,1347,643,896,39.890980675,1,16,0
2,grovers_search_qft,lightning.kokkos,4,1,100,0.47265625000000033,4.080852270126343,3.9574406147003174,111,42,84,5.155370960,1,16,0
2,grovers_search_qft,lightning.kokkos,4,2,100,0.9084472656250021,6.551542520523071,6.2793333530426025,218,80,168,7.614021291,1,16,0
2,grovers_search_qft,lightning.kokkos,4,4,100,0.5817041397094743,11.510248184204102,10.815134048461914,432,156,336,12.607642378,1,16,0
2,grovers_search_qft,lightning.kokkos,4,8,100,0.8360891748598127,22.122350692749023,19.948085069656372,860,308,672,23.297942528,1,16,0
2,grovers_search_qft,lightning.kokkos,4,16,100,0.7830894456188733,46.81619048118591,38.998010873794556,1716,612,1344,47.919126602,1,16,0
2,grovers_search_qft,lightning.kokkos,4,32,100,0.43107533038062656,108.65971279144287,79.59874510765076,3428,1220,2688,109.754724491,1,16,0
2,grovers_search_qft,lightning.kokkos,5,1,100,0.2583007812499999,9.310834646224976,8.979257106781006,273,77,220,10.396222237,1,16,0
2,grovers_search_qft,lightning.kokkos,5,2,100,0.6024246215820317,14.83760404586792,13.975935459136963,541,149,440,16.005909308,1,16,0
2,grovers_search_qft,lightning.kokkos,5,4,100,0.9991823155432952,26.849037647247314,24.252954244613647,1077,293,880,28.181755271,1,16,0
2,grovers_search_qft,lightning.kokkos,5,8,100,0.014453075769287208,53.91875600814819,44.70693898200989,2149,581,1760,55.063115141,1,16,0
2,grovers_search_qft,lightning.kokkos,5,16,100,0.16532803871793947,125.80190682411194,90.84913110733032,4293,1157,3520,126.932239004,1,16,0
2,grovers_search_qft,lightning.kokkos,5,32,100,0.7217799441312261,334.2838637828827,193.76480531692505,8581,2309,7040,335.530280825,1,16,0
2,grovers_search_qft,lightning.kokkos,6,1,100,0.1348266601562508,21.727747201919556,20.657597541809082,659,144,552,22.815148128,1,16,0
2,grovers_search_qft,lightning.kokkos,6,2,100,0.343895196914677,34.54695224761963,31.423628568649292,1312,282,1104,35.667011611,1,16,0
2,grovers_search_qft,lightning.kokkos,6,4,100,0.816377019396915,66.03356957435608,55.14020228385925,2618,558,2208,67.127790255,1,16,0
2,grovers_search_qft,lightning.kokkos,6,8,100,0.7180421010897711,147.42033338546753,106.24095797538757,5230,1110,4416,148.554121605,1,16,0
2,grovers_search_qft,lightning.kokkos,6,16,100,0.7028091721271571,389.08485770225525,225.4970259666443,10454,2214,8832,390.260250974,1,16,0
2,grovers_search_qft,lightning.kokkos,6,32,100,0.9169513321612784,1258.5159769058228,522.3621101379395,20902,4422,17664,1259.910540276,1,16,0
2,grovers_search_qft,lightning.kokkos,7,1,100,0.06885528564453193,47.99977469444275,44.245832443237305,1557,275,1332,51.548646423,1,16,0
2,grovers_search_qft,lightning.kokkos,7,2,100,0.18337012082338616,83.80854654312134,71.00181984901428,3107,543,2664,85.374883465,1,16,0
2,grovers_search_qft,lightning.kokkos,7,4,100,0.5111355041622324,175.84420800209045,127.82380223274231,6207,1079,5328,177.410220945,1,16,0
2,grovers_search_qft,lightning.kokkos,7,8,100,0.9956198656943649,453.04875326156616,261.1686728000641,12407,2151,10656,454.618287880,1,16,0
2,grovers_search_qft,lightning.kokkos,7,16,100,0.048036397155190015,1420.1777498722076,586.7532911300659,24807,4295,21312,1422.274450714,1,16,0
