repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,1,100,1.0685599323717412,2.7324979305267334,2.379023313522339,116,98,68,4.505386971,1,1,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,2,100,3.191572305839765,3.6242241859436035,3.135488986968994,230,192,136,5.396856810,1,1,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,4,100,-2.1804024201603056,5.838812589645386,4.785112619400024,458,380,272,7.406748599,1,1,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,8,100,-10.373688978596904,10.842262983322144,8.036290884017944,914,756,544,12.013329122,1,1,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,16,100,-2.7321043260715365,24.855011701583862,15.014929056167603,1826,1508,1088,25.993970414,1,1,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,32,100,-8.680528156007782,67.19215130805969,29.054667949676514,3650,3012,2176,68.378393888,1,1,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,1,100,-0.07375169120700853,6.027953624725342,5.432305097579956,116,196,136,7.239627618,1,1,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,2,100,-7.9348228218646595,8.299502849578857,7.106797933578491,230,384,272,9.494835227,1,1,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,4,100,-6.576690600991635,13.491047859191895,10.303102254867554,458,760,544,14.687181860,1,1,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,8,100,-13.589670135823393,27.839973211288452,17.4661808013916,914,1512,1088,29.040254513,1,1,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,16,100,16.080367068844122,71.51178860664368,32.39402222633362,1826,3016,2176,72.737574556,1,1,0
