repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,1,100,1.0685599323717412,2.4023349285125732,2.079974889755249,116,98,68,4.056599551,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,2,100,3.191572305839765,3.207977771759033,2.7670814990997314,230,192,136,4.863620703,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,4,100,-2.1804024201603056,5.090646028518677,4.163170099258423,458,380,272,6.602820389,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,8,100,-10.373688978596904,9.440129280090332,6.942074537277222,914,756,544,10.520231693,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,16,100,-2.7321043260715365,20.899542093276978,12.384840488433838,1826,1508,1088,22.017685637,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,4,32,100,-8.680528156007782,56.25051140785217,23.90767216682434,3650,3012,2176,57.362747982,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,1,100,-0.07375169120700853,5.255568027496338,4.732151746749878,116,196,136,6.368373534,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,2,100,-7.9348228218646595,7.2303078174591064,6.1910669803619385,230,384,272,8.283102079,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,4,100,-6.576690600991635,11.703572511672974,8.909446001052856,458,760,544,12.771840166,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,8,100,-13.589670135823393,23.44841170310974,14.533859014511108,914,1512,1088,24.555434622,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,16,100,16.080367068844122,58.0776207447052,25.853679418563843,1826,3016,2176,59.223004897,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,8,32,100,11.530255282500558,173.9578115940094,51.00004291534424,3650,6024,4352,175.095676430,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,12,1,100,-30.27820571020058,19.74054503440857,18.89183497428894,116,294,204,20.868018501,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,12,2,100,-24.95672433608416,23.086837768554688,21.117321729660034,230,576,408,24.197494125,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,12,4,100,-25.86508235864362,31.52776575088501,25.601530075073242,458,1140,816,32.630707076,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,12,8,100,-14.651790884597238,54.41114807128906,34.7491180896759,914,2268,1632,55.605789543,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,12,16,100,-14.977412938492424,125.56773018836975,53.625476360321045,1826,4524,3264,126.675969259,1,64,0
1,qmoa_complete_ST_evolution_HS,lightning.kokkos,12,32,100,0.4844368463134271,372.638631105423,96.65640258789062,3650,9036,6528,373.794028841,1,64,0
