repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
1,grovers_search_qft,lightning.kokkos,3,1,100,0.7812500000000007,1.7035586833953857,1.6331937313079834,45,23,28,5.684580354,1,8,1
1,grovers_search_qft,lightning.kokkos,3,2,100,0.9453125000000014,2.5585248470306396,2.4756627082824707,87,43,56,4.109059473,1,8,1
1,grovers_search_qft,lightning.kokkos,3,4,100,0.012207031250000062,4.4142067432403564,4.237016439437866,171,83,112,5.699020794,1,8,1
1,grovers_search_qft,lightning.kokkos,3,8,100,0.01945686340332038,8.807331323623657,8.305914640426636,339,163,224,9.828985595,1,8,1
1,grovers_search_qft,lightning.kokkos,3,16,100,0.3578456591640166,17.2917263507843,15.682296514511108,675,323,448,18.350500210,1,8,1
1,grovers_search_qft,lightning.kokkos,3,32,100,0.9946685453314679,35.172683238983154,29.69527506828308,1347,643,896,36.271281544,1,8,1
1,grovers_search_qft,lightning.kokkos,4,1,100,0.47265625000000044,3.704678773880005,3.5911855697631836,111,42,84,4.696006523,1,8,1
1,grovers_search_qft,lightning.kokkos,4,2,100,0.9084472656250017,5.834644317626953,5.579397916793823,218,80,168,6.819766875,1,8,1
1,grovers_search_qft,lightning.kokkos,4,4,100,0.581704139709475,10.150932550430298,9.514660835266113,432,156,336,11.210501635,1,8,1
1,grovers_search_qft,lightning.kokkos,4,8,100,0.8360891748598135,19.878016471862793,17.87158966064453,860,308,672,20.865507931,1,8,1
1,grovers_search_qft,lightning.kokkos,4,16,100,0.7830894456188748,41.67612266540527,34.580639600753784,1716,612,1344,42.640032986,1,8,1
1,grovers_search_qft,lightning.kokkos,4,32,100,0.4310753303806257,97.08520817756653,70.82513642311096,3428,1220,2688,98.077143620,1,8,1
1,grovers_search_qft,lightning.kokkos,5,1,100,0.2583007812499999,8.343900918960571,8.017115354537964,273,77,220,9.271183605,1,8,1
1,grovers_search_qft,lightning.kokkos,5,2,100,0.602424621582032,13.209217071533203,12.429283380508423,541,149,440,14.359838613,1,8,1
1,grovers_search_qft,lightning.kokkos,5,4,100,0.9991823155432954,23.93107557296753,21.484034776687622,1077,293,880,24.916047340,1,8,1
1,grovers_search_qft,lightning.kokkos,5,8,100,0.014453075769287208,48.48119258880615,40.08825635910034,2149,581,1760,49.468405514,1,8,1
1,grovers_search_qft,lightning.kokkos,5,16,100,0.16532803871793952,115.66115927696228,83.40419697761536,4293,1157,3520,116.631182995,1,8,1
1,grovers_search_qft,lightning.kokkos,5,32,100,0.7217799441312257,298.63508343696594,172.26995706558228,8581,2309,7040,299.758823129,1,8,1
1,grovers_search_qft,lightning.kokkos,6,1,100,0.13482666015625086,19.093979120254517,18.08508276939392,659,144,552,20.060936673,1,8,1
1,grovers_search_qft,lightning.kokkos,6,2,100,0.3438951969146773,30.74479031562805,27.88595700263977,1312,282,1104,31.715784920,1,8,1
1,grovers_search_qft,lightning.kokkos,6,4,100,0.8163770193969154,58.74067258834839,48.940838098526,2618,558,2208,60.360652901,1,8,1
1,grovers_search_qft,lightning.kokkos,6,8,100,0.7180421010897706,129.9668378829956,94.0964663028717,5230,1110,4416,130.932613912,1,8,1
1,grovers_search_qft,lightning.kokkos,6,16,100,0.7028091721271573,376.9812099933624,217.04365944862366,10454,2214,8832,378.022843917,1,8,1
1,grovers_search_qft,lightning.kokkos,6,32,100,0.9169513321612769,1205.6231088638306,511.44521617889404,20902,4422,17664,1206.768447582,1,8,1
1,grovers_search_qft,lightning.kokkos,7,1,100,0.06885528564453183,48.95303463935852,45.134305000305176,1557,275,1332,49.996181072,1,8,1
1,grovers_search_qft,lightning.kokkos,7,2,100,0.18337012082338575,84.97780513763428,71.96252703666687,3107,543,2664,86.024112677,1,8,1
1,grovers_search_qft,lightning.kokkos,7,4,100,0.5111355041622309,179.39313578605652,130.96572732925415,6207,1079,5328,180.483048625,1,8,1
1,grovers_search_qft,lightning.kokkos,7,8,100,0.9956198656943618,459.30184388160706,265.60058879852295,12407,2151,10656,460.385114574,1,8,1
1,grovers_search_qft,lightning.kokkos,7,16,100,0.048036397155189474,1472.1890933513641,604.2396514415741,24807,4295,21312,1473.314112349,1,8,1
