repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
3,grovers_search_qft,lightning.qubit,3,1,100,0.7812499999999988,1.3369100093841553,1.2689416408538818,45,23,28,5.584431955,1,128,0
3,grovers_search_qft,lightning.qubit,3,2,100,0.9453124999999977,2.3218488693237305,2.2294881343841553,87,43,56,4.057315566,1,128,0
3,grovers_search_qft,lightning.qubit,3,4,100,0.012207031249999932,4.450345993041992,4.2631940841674805,171,83,112,6.179634555,1,128,0
3,grovers_search_qft,lightning.qubit,3,8,100,0.0194568634033201,8.391564846038818,7.881291627883911,339,163,224,10.066490398,1,128,0
3,grovers_search_qft,lightning.qubit,3,16,100,0.35784565916400624,16.529940843582153,14.897462844848633,675,323,448,18.551639226,1,128,0
3,grovers_search_qft,lightning.qubit,3,32,100,0.9946685453314105,35.44115471839905,29.877601146697998,1347,643,896,36.600075054,1,128,0
3,grovers_search_qft,lightning.qubit,4,1,100,0.4726562499999991,2.7527875900268555,2.630045175552368,111,42,84,4.004164733,1,128,0
3,grovers_search_qft,lightning.qubit,4,2,100,0.9084472656249964,5.238072156906128,5.000159502029419,218,80,168,6.399585219,1,128,0
3,grovers_search_qft,lightning.qubit,4,4,100,0.5817041397094682,9.805076360702515,9.172612428665161,432,156,336,10.942964955,1,128,0
3,grovers_search_qft,lightning.qubit,4,8,100,0.836089174859797,19.30138063430786,17.24847435951233,860,308,672,20.465531926,1,128,0
3,grovers_search_qft,lightning.qubit,4,16,100,0.7830894456188444,42.00758910179138,34.726722717285156,1716,612,1344,43.146049427,1,128,0
3,grovers_search_qft,lightning.qubit,4,32,100,0.4310753303805918,97.54262924194336,71.20617151260376,3428,1220,2688,98.824529793,1,128,0
3,grovers_search_qft,lightning.qubit,5,1,100,0.258300781249999,5.825494050979614,5.4954304695129395,273,77,220,7.008184804,1,128,0
3,grovers_search_qft,lightning.qubit,5,2,100,0.6024246215820271,10.835444211959839,10.03721308708191,541,149,440,11.978095330,1,128,0
3,grovers_search_qft,lightning.qubit,5,4,100,0.9991823155432834,21.278968811035156,18.905243635177612,1077,293,880,22.564070617,1,128,0
3,grovers_search_qft,lightning.qubit,5,8,100,0.014453075769287206,46.78238248825073,38.370322465896606,2149,581,1760,47.998214995,1,128,0
3,grovers_search_qft,lightning.qubit,5,16,100,0.16532803871793206,110.22955393791199,78.9980309009552,4293,1157,3520,111.377805916,1,128,0
3,grovers_search_qft,lightning.qubit,5,32,100,0.7217799441311512,302.88625264167786,175.4456443786621,8581,2309,7040,304.065097160,1,128,0
3,grovers_search_qft,lightning.qubit,6,1,100,0.1348266601562501,12.102584838867188,11.112877130508423,659,144,552,13.278685579,1,128,0
3,grovers_search_qft,lightning.qubit,6,2,100,0.3438951969146735,24.147520542144775,21.219938278198242,1312,282,1104,25.312961894,1,128,0
3,grovers_search_qft,lightning.qubit,6,4,100,0.8163770193969001,53.32280683517456,43.13790678977966,2618,558,2208,54.484451852,1,128,0
3,grovers_search_qft,lightning.qubit,6,8,100,0.7180421010897499,125.67250061035156,89.23662900924683,5230,1110,4416,126.825555216,1,128,0
3,grovers_search_qft,lightning.qubit,6,16,100,0.702809172127122,351.28422451019287,200.89519453048706,10454,2214,8832,352.468362781,1,128,0
3,grovers_search_qft,lightning.qubit,6,32,100,0.9169513321611716,1086.9138758182526,455.87749695777893,20902,4422,17664,1088.130053689,1,128,0
3,grovers_search_qft,lightning.qubit,7,1,100,0.06885528564453093,27.13683843612671,23.657912492752075,1557,275,1332,28.281452924,1,128,0
3,grovers_search_qft,lightning.qubit,7,2,100,0.18337012082338297,60.246326208114624,48.43906545639038,3107,543,2664,61.380088433,1,128,0
3,grovers_search_qft,lightning.qubit,7,4,100,0.5111355041622185,142.56821537017822,99.57698440551758,6207,1079,5328,143.731367442,1,128,0
3,grovers_search_qft,lightning.qubit,7,8,100,0.9956198656943155,407.7767367362976,240.43233442306519,12407,2151,10656,408.956055275,1,128,0
3,grovers_search_qft,lightning.qubit,7,16,100,0.048036397155187156,1273.3315613269806,528.6323351860046,24807,4295,21312,1274.578294354,1,128,0
3,grovers_search_qft,lightning.qubit,7,32,100,0.2559439650138601,4997.61053776741,1273.482857465744,49607,8583,42624,4999.187130663,1,128,0
3,grovers_search_qft,lightning.qubit,8,1,100,0.0347909927368165,68.23671555519104,54.452539920806885,3607,534,3140,71.996173232,1,128,0
3,grovers_search_qft,lightning.qubit,8,2,100,0.0946377220097944,167.1022984981537,116.26290106773376,7206,1060,6280,168.757696656,1,128,0
3,grovers_search_qft,lightning.qubit,8,4,100,0.28474280203266,466.3978247642517,266.06115078926086,14404,2112,12560,468.144534750,1,128,0
3,grovers_search_qft,lightning.qubit,8,8,100,0.7637221440186395,1441.2250516414642,574.1325061321259,28800,4216,25120,1442.875196873,1,128,0
3,grovers_search_qft,lightning.qubit,8,16,100,0.7759740806662453,5926.703300952911,1475.2684540748596,57592,8424,50240,5928.791567120,1,128,0
3,grovers_search_qft,lightning.qubit,8,32,100,0.6364072997450876,24871.85818505287,3626.781453371048,115176,16840,100480,24876.901606672,1,128,0
