repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,1,100,-2.942297578532019,1.061194658279419,0.8655431270599365,94,34,68,2.788497209,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,2,100,-5.0328042689318675,1.8756678104400635,1.6088597774505615,187,64,136,3.771620851,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,4,100,-4.159114960509754,3.519090175628662,2.91377592086792,373,124,272,5.219277372,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,8,100,5.3131770332821375,7.236814975738525,5.587756395339966,745,244,544,8.403495589,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,16,100,-8.079277033374902,15.868694305419922,10.06417727470398,1489,484,1088,17.017440066,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,32,100,-3.9465384817018165,41.21092200279236,19.66480565071106,2977,964,2176,42.378969676,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,1,100,-7.860609924640154,1.9761507511138916,1.696777105331421,94,68,136,3.151487437,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,2,100,-11.494476614866791,3.6205477714538574,2.9924750328063965,187,128,272,4.754590395,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,4,100,-18.88142900484858,7.5737268924713135,5.737358808517456,373,248,544,8.741731696,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,8,100,-4.4672839077667374,16.711530923843384,10.450945615768433,745,488,1088,17.869029987,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,16,100,-19.12452072813373,42.27044129371643,20.200661182403564,1489,968,2176,43.427185656,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,32,100,12.035135775082818,122.51703095436096,41.70190739631653,2977,1928,4352,123.720344629,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,1,100,-7.605514656040652,3.1290788650512695,2.5989372730255127,94,102,204,4.303523752,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,2,100,-7.512322310924672,6.102309942245483,4.718576908111572,187,192,408,7.302029767,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,4,100,10.059503692642803,12.402575969696045,8.420124292373657,373,372,816,13.540650798,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,8,100,8.741271159327782,29.083109617233276,15.696597337722778,745,732,1632,30.265668384,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,16,100,-12.430587197397838,78.17504739761353,31.198004245758057,1489,1452,3264,79.329945377,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,32,100,-8.809253131992737,239.09213185310364,65.89273142814636,2977,2892,6528,240.266371475,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,1,100,-18.424978069602673,7.450765609741211,6.581706285476685,94,136,272,8.623232817,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,2,100,-28.14601161812695,13.95057463645935,11.599185705184937,187,256,544,15.128938016,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,4,100,7.462221843551873,25.32648277282715,18.473074674606323,373,496,1088,26.996372350,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,8,100,-1.5872662507432784,56.722721576690674,33.79834818840027,745,976,2176,57.941980059,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,16,100,-8.489482812723658,150.46940088272095,66.84387969970703,1489,1936,4352,151.791871651,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,32,100,-28.598600137885537,452.7577414512634,135.08465671539307,2977,3856,8704,453.998270521,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,1,100,-41.45860887321902,69.07740330696106,67.77750754356384,94,170,340,70.386548379,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,2,100,-21.50835678082946,101.43088102340698,97.88565921783447,187,320,680,102.604150731,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,4,100,-38.866869231993405,169.35370659828186,158.6953091621399,373,620,1360,170.564756583,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,8,100,-51.51940042925689,314.4168303012848,278.9975414276123,745,1220,2720,315.627205284,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,16,100,-2.0780567301334214,652.5894212722778,523.9183139801025,1489,2420,5440,653.861682538,1,128,0
2,qmoa_complete_ST_evolution_QFT,lightning.qubit,20,32,100,17.231654089865508,1515.8520691394806,1013.4002928733826,2977,4820,10880,1517.080093666,1,128,0
