repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
2,grovers_search_qft,lightning.qubit,3,1,100,0.7812499999999988,1.2247884273529053,1.169499397277832,45,23,28,3.535636892,1,1,0
2,grovers_search_qft,lightning.qubit,3,2,100,0.9453124999999977,2.279848575592041,2.185255289077759,87,43,56,3.518471240,1,1,0
2,grovers_search_qft,lightning.qubit,3,4,100,0.012207031249999932,4.36000919342041,4.158841848373413,171,83,112,5.529418445,1,1,0
2,grovers_search_qft,lightning.qubit,3,8,100,0.019456863403320108,8.83588981628418,8.285601377487183,339,163,224,10.036819769,1,1,0
2,grovers_search_qft,lightning.qubit,3,16,100,0.35784565916400624,18.387124061584473,16.611130952835083,675,323,448,19.477612800,1,1,0
2,grovers_search_qft,lightning.qubit,3,32,100,0.9946685453314105,40.51091408729553,34.30440807342529,1347,643,896,41.750117854,1,1,0
2,grovers_search_qft,lightning.qubit,4,1,100,0.4726562499999985,2.655254364013672,2.504289150238037,111,42,84,3.856176807,1,1,0
2,grovers_search_qft,lightning.qubit,4,2,100,0.9084472656249963,5.293212652206421,5.029947757720947,218,80,168,6.925669815,1,1,0
2,grovers_search_qft,lightning.qubit,4,4,100,0.5817041397094682,10.55501914024353,9.847393035888672,432,156,336,11.774259620,1,1,0
2,grovers_search_qft,lightning.qubit,4,8,100,0.8360891748597954,21.708832263946533,19.48118305206299,860,308,672,22.888377651,1,1,0
2,grovers_search_qft,lightning.qubit,4,16,100,0.7830894456188425,47.512383460998535,39.44775438308716,1716,612,1344,48.687036587,1,1,0
2,grovers_search_qft,lightning.qubit,4,32,100,0.4310753303805914,114.77135872840881,84.5809178352356,3428,1220,2688,115.929310053,1,1,0
2,grovers_search_qft,lightning.qubit,5,1,100,0.258300781249999,5.889215469360352,5.517567157745361,273,77,220,7.096339916,1,1,0
2,grovers_search_qft,lightning.qubit,5,2,100,0.6024246215820271,11.810450553894043,10.912020206451416,541,149,440,13.131771462,1,1,0
2,grovers_search_qft,lightning.qubit,5,4,100,0.9991823155432835,24.731388092041016,22.047706127166748,1077,293,880,25.982964569,1,1,0
2,grovers_search_qft,lightning.qubit,5,8,100,0.014453075769287116,50.93466067314148,41.839885234832764,2149,581,1760,52.201046925,1,1,0
2,grovers_search_qft,lightning.qubit,5,16,100,0.16532803871793234,123.66371130943298,87.12070918083191,4293,1157,3520,124.820011650,1,1,0
