repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,1,100,-0.4648474560444758,0.1499156951904297,0.14418578147888184,7,9,2,4.213970999,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,2,100,-0.6720757809935196,0.17796039581298828,0.16867399215698242,13,16,4,1.952949735,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,4,100,-0.5271884319193518,0.28168177604675293,0.2637925148010254,25,30,8,1.754879081,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,8,100,-0.08861007383394529,0.48784875869750977,0.44936275482177734,49,58,16,1.695264468,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,16,100,-0.9069228639898769,0.942495584487915,0.8467886447906494,97,114,32,2.246600517,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,32,100,-0.38360530667073506,1.9319922924041748,1.6460163593292236,193,226,64,3.124675848,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,1,100,-0.464847456044476,0.14408230781555176,0.13819289207458496,7,13,2,1.913270337,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,2,100,-0.6720757809935192,0.21406078338623047,0.2035231590270996,13,23,4,1.429384368,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,4,100,-0.5271884319193507,0.3321053981781006,0.31240177154541016,25,43,8,1.461453585,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,8,100,-0.08861007383394542,0.5881247520446777,0.5447483062744141,49,83,16,1.756385987,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,16,100,-0.9069228639898731,1.1557254791259766,1.0453760623931885,97,163,32,2.449174984,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,32,100,-0.3836053066707323,2.3614392280578613,2.058591604232788,193,323,64,3.473858275,1,16,0
1,qaoa_hypercube_maxcut_evolution,lightning.qubit,4,1,100,-0.46484745604447586,0.16089749336242676,0.15357518196105957,7,17,2,1.380208764,1,16,0
