repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
3,grovers_search_qft,lightning.kokkos,3,1,100,0.7812500000000004,1.7507028579711914,1.6862266063690186,45,23,28,6.039258321,1,32,0
3,grovers_search_qft,lightning.kokkos,3,2,100,0.9453125000000014,2.4872701168060303,2.403719186782837,87,43,56,4.151925422,1,32,0
3,grovers_search_qft,lightning.kokkos,3,4,100,0.01220703125000008,4.405598163604736,4.224234342575073,171,83,112,5.587924642,1,32,0
3,grovers_search_qft,lightning.kokkos,3,8,100,0.019456863403320254,8.06590747833252,7.590845823287964,339,163,224,9.255906035,1,32,0
3,grovers_search_qft,lightning.kokkos,3,16,100,0.3578456591640165,16.361231088638306,14.840015649795532,675,323,448,17.508480474,1,32,0
3,grovers_search_qft,lightning.kokkos,3,32,100,0.9946685453314692,34.56894826889038,29.239211559295654,1347,643,896,35.682653117,1,32,0
3,grovers_search_qft,lightning.kokkos,4,1,100,0.47265625000000033,3.6287381649017334,3.518963098526001,111,42,84,4.895412541,1,32,0
3,grovers_search_qft,lightning.kokkos,4,2,100,0.9084472656250021,5.783190727233887,5.536771535873413,218,80,168,6.863574955,1,32,0
3,grovers_search_qft,lightning.kokkos,4,4,100,0.5817041397094745,10.225003480911255,9.596925020217896,432,156,336,11.320610748,1,32,0
3,grovers_search_qft,lightning.kokkos,4,8,100,0.8360891748598144,19.669299364089966,17.698226928710938,860,308,672,20.802657032,1,32,0
3,grovers_search_qft,lightning.kokkos,4,16,100,0.7830894456188748,41.4613196849823,34.6189341545105,1716,612,1344,42.544117052,1,32,0
3,grovers_search_qft,lightning.kokkos,4,32,100,0.43107533038062523,94.86865592002869,69.40392589569092,3428,1220,2688,96.013972147,1,32,0
3,grovers_search_qft,lightning.kokkos,5,1,100,0.2583007812499998,8.1940598487854,7.896829128265381,273,77,220,9.282775603,1,32,0
3,grovers_search_qft,lightning.kokkos,5,2,100,0.6024246215820315,13.203893184661865,12.446049928665161,541,149,440,14.304853278,1,32,0
3,grovers_search_qft,lightning.kokkos,5,4,100,0.9991823155432947,23.82502317428589,21.479349613189697,1077,293,880,24.960176968,1,32,0
3,grovers_search_qft,lightning.kokkos,5,8,100,0.014453075769287371,48.16052055358887,39.91997051239014,2149,581,1760,49.290223451,1,32,0
3,grovers_search_qft,lightning.kokkos,5,16,100,0.16532803871793883,112.90557479858398,81.53645038604736,4293,1157,3520,113.993949919,1,32,0
3,grovers_search_qft,lightning.kokkos,5,32,100,0.72177994413122,292.1393473148346,170.65440344810486,8581,2309,7040,293.303355029,1,32,0
3,grovers_search_qft,lightning.kokkos,6,1,100,0.13482666015625086,18.881406545639038,17.94212317466736,659,144,552,19.953628334,1,32,0
3,grovers_search_qft,lightning.kokkos,6,2,100,0.3438951969146771,30.58274793624878,27.76663613319397,1312,282,1104,31.649563750,1,32,0
3,grovers_search_qft,lightning.kokkos,6,4,100,0.8163770193969154,59.08987617492676,49.2568564414978,2618,558,2208,60.158519649,1,32,0
3,grovers_search_qft,lightning.kokkos,6,8,100,0.7180421010897695,132.52206230163574,95.32461524009705,5230,1110,4416,133.611081342,1,32,0
3,grovers_search_qft,lightning.kokkos,6,16,100,0.702809172127157,341.9836528301239,198.8985424041748,10454,2214,8832,343.146125371,1,32,0
3,grovers_search_qft,lightning.kokkos,6,32,100,0.9169513321612761,1124.7352817058563,467.9663784503937,20902,4422,17664,1125.903461687,1,32,0
3,grovers_search_qft,lightning.kokkos,7,1,100,0.06885528564453193,43.5966739654541,40.22053837776184,1557,275,1332,44.902363435,1,32,0
3,grovers_search_qft,lightning.kokkos,7,2,100,0.1833701208233861,75.68122601509094,64.00659132003784,3107,543,2664,76.835779366,1,32,0
3,grovers_search_qft,lightning.kokkos,7,4,100,0.5111355041622317,159.50833702087402,115.8922815322876,6207,1079,5328,160.550794252,1,32,0
3,grovers_search_qft,lightning.kokkos,7,8,100,0.9956198656943636,402.440890789032,236.27971982955933,12407,2151,10656,403.552707034,1,32,0
3,grovers_search_qft,lightning.kokkos,7,16,100,0.04803639715519031,1360.1270871162415,572.5546987056732,24807,4295,21312,1361.405921199,1,32,0
3,grovers_search_qft,lightning.kokkos,7,32,100,0.25594396501389866,5123.611880540848,1276.2168521881104,49607,8583,42624,5125.999975299,1,32,0
3,grovers_search_qft,lightning.kokkos,8,1,100,0.0347909927368167,269.24474334716797,215.3284363746643,3607,534,3140,273.833928508,1,32,0
3,grovers_search_qft,lightning.kokkos,8,2,100,0.09463772200979528,262.5525619983673,204.34742617607117,7206,1060,6280,278.668261213,1,32,0
3,grovers_search_qft,lightning.kokkos,8,4,100,0.28474280203266794,470.54988503456116,281.1257574558258,14404,2112,12560,472.131978331,1,32,0
3,grovers_search_qft,lightning.kokkos,8,8,100,0.7637221440186758,1474.5013220310211,621.6192288398743,28800,4216,25120,1476.137850470,1,32,0
3,grovers_search_qft,lightning.kokkos,8,16,100,0.7759740806663254,6401.540215015411,1472.574024438858,57592,8424,50240,6403.534525338,1,32,0
