repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,1,100,1.0685599323717168,0.9481844902038574,0.7854492664337158,94,34,68,2.131815832,1,1,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,2,100,3.19157230583974,1.790287733078003,1.512155294418335,187,64,136,3.030947539,1,1,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,4,100,-2.1804024201603447,3.474219560623169,2.8443565368652344,373,124,272,4.696236093,1,1,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,8,100,-10.373688978596254,7.3694024085998535,5.580032825469971,745,244,544,8.557727041,1,1,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,16,100,-2.73210432607074,17.382033824920654,11.047505378723145,1489,484,1088,18.531113156,1,1,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,32,100,-8.680528156004975,45.306406021118164,21.886788845062256,2977,964,2176,46.478178526,1,1,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,1,100,-0.07375169120699565,1.8505985736846924,1.5550141334533691,94,68,136,3.014099474,1,1,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,2,100,-7.934822821864266,3.6422672271728516,2.9464948177337646,187,128,272,4.771524692,1,1,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,4,100,-6.576690600991085,7.57553243637085,5.59165096282959,373,248,544,8.742321630,1,1,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,8,100,-13.589670135821034,17.789299726486206,11.043198108673096,745,488,1088,18.899309406,1,1,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,16,100,16.080367068839262,46.19873762130737,22.0069522857666,1489,968,2176,47.392537761,1,1,0
