repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,1,100,1.0685599323717156,1.041384220123291,0.833237886428833,94,34,68,2.875249105,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,2,100,3.19157230583974,1.9185245037078857,1.5814402103424072,187,64,136,3.914729527,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,4,100,-2.180402420160347,3.50964617729187,2.8757336139678955,373,124,272,5.118251397,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,8,100,-10.373688978596254,7.344019651412964,5.541487455368042,745,244,544,8.568492412,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,16,100,-2.732104326070738,17.212637424468994,10.825703620910645,1489,484,1088,18.410653151,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,4,32,100,-8.680528156004975,46.87984776496887,22.64711284637451,2977,964,2176,48.211018122,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,1,100,-0.07375169120699406,1.9234683513641357,1.6271636486053467,94,68,136,3.234174038,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,2,100,-7.934822821864268,3.7727584838867188,3.0568161010742188,187,128,272,5.056498364,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,4,100,-6.576690600991087,7.91529107093811,5.753971576690674,373,248,544,9.209948439,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,8,100,-13.589670135821034,18.140079736709595,11.127664566040039,745,488,1088,19.448781763,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,16,100,16.08036706883926,48.221962451934814,23.138731956481934,1489,968,2176,49.986758980,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,8,32,100,11.530255282492927,134.5178337097168,44.67111611366272,2977,1928,4352,135.753448635,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,1,100,-30.278205710199632,3.147714376449585,2.5464940071105957,94,102,204,4.383747646,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,2,100,-24.956724336082743,6.346739768981934,4.745071649551392,187,192,408,7.650503169,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,4,100,-25.86508235864065,13.19513201713562,8.7178955078125,373,372,816,14.438159815,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,8,100,-14.651790884593815,32.64101505279541,17.645400285720825,745,732,1632,33.854159390,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,16,100,-14.97741293848409,87.2666175365448,34.69514536857605,1489,1452,3264,88.572599372,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,12,32,100,0.4844368463136161,275.49084544181824,73.73240542411804,2977,2892,6528,276.755146600,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,1,100,-23.54508695911139,7.212226152420044,6.188619375228882,94,136,272,8.511904730,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,2,100,-41.20135508413744,13.32492733001709,10.579739332199097,187,256,544,14.626559750,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,4,100,-26.8301945568971,27.234824895858765,19.172747135162354,373,496,1088,28.526041390,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,8,100,-40.66277916386027,63.10957336425781,36.8935341835022,745,976,2176,64.442091488,1,64,0
1,qmoa_complete_ST_evolution_QFT,lightning.qubit,16,16,100,-22.360353488819907,167.41086554527283,73.60355353355408,1489,1936,4352,168.708051608,1,64,0
