repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
2,qmoa_complete_ST_evolution_HS,lightning.qubit,4,1,100,-2.9422975785319867,1.3767473697662354,0.9940237998962402,116,98,68,3.075015147,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,4,2,100,-5.032804268931765,2.268413782119751,1.8174710273742676,230,192,136,3.996448319,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,4,4,100,-4.159114960509414,4.300439357757568,3.3774173259735107,458,380,272,6.176068043,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,4,8,100,5.313177033281573,8.825441837310791,6.314504623413086,914,756,544,9.972524726,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,4,16,100,-8.079277033373614,20.76979351043701,12.013971328735352,1826,1508,1088,21.907094856,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,4,32,100,-3.9465384817008724,56.690155029296875,23.982234239578247,3650,3012,2176,57.869640955,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,8,1,100,-7.860609924639961,2.3307700157165527,1.7879738807678223,116,196,136,3.481048146,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,8,2,100,-11.494476614866418,4.471964120864868,3.3961069583892822,230,384,272,5.647560552,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,8,4,100,-18.88142900484707,9.187154531478882,6.396512269973755,458,760,544,10.358942467,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,8,8,100,-4.467283907765971,21.470362186431885,12.183561086654663,914,1512,1088,22.598149655,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,8,16,100,-19.1245207281277,55.72192573547363,23.49719214439392,1826,3016,2176,56.883332452,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,8,32,100,12.035135775074044,177.58370065689087,53.09568786621094,3650,6024,4352,178.778153922,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,12,1,100,-7.605514656040454,3.738210916519165,2.843597412109375,116,294,204,4.878563433,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,12,2,100,-7.51232231092412,7.160878419876099,5.163405418395996,230,576,408,8.318928077,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,12,4,100,10.059503692641762,15.455857276916504,9.558234214782715,458,1140,816,16.653750166,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,12,8,100,8.741271159325793,38.699519872665405,18.920619249343872,914,2268,1632,39.876672467,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,12,16,100,-12.430587197392448,107.49939846992493,37.13923978805542,1826,4524,3264,108.688696825,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,12,32,100,-8.809253131984475,346.71570467948914,80.29909348487854,3650,9036,6528,347.910564915,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,16,1,100,-18.42497806960198,8.838836908340454,7.401028633117676,116,392,272,10.060529487,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,16,2,100,-28.146011618124668,15.293347358703613,11.794316530227661,230,768,544,16.470038721,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,16,4,100,7.462221843550549,30.80073380470276,20.351510286331177,458,1520,1088,31.981505701,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,16,8,100,-1.5872662507430395,71.01067805290222,36.829882860183716,914,3024,2176,72.212676183,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,16,16,100,-8.489482812718759,202.9769160747528,74.97952651977539,1826,6032,4352,204.183996253,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,16,32,100,-28.598600137849232,659.9015312194824,157.74098253250122,3650,12048,8704,661.174042545,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,20,1,100,-41.45860887321672,65.95689558982849,63.92030644416809,116,490,340,67.189879248,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,20,2,100,-21.50835678082727,94.83462572097778,89.69754409790039,230,960,680,96.042070280,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,20,4,100,-38.86686923198566,156.48177528381348,140.668683052063,458,1900,1360,157.723878780,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,20,8,100,-51.519400429235944,299.87815976142883,246.73258328437805,914,3780,2720,301.163802257,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,20,16,100,-2.078056730130524,652.0916237831116,454.89780354499817,1826,7540,5440,653.382343609,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,20,32,100,17.23165408983683,1737.0979828834534,893.345874786377,3650,15060,10880,1738.393150951,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,24,1,100,-21.336499902302204,1715.837679386139,1712.9903519153595,116,588,408,1717.051820307,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,24,2,100,-47.235417359413546,2901.151879310608,2893.7852432727814,230,1152,816,2902.395478066,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,24,4,100,1.0030287105519242,5266.4828515052795,5244.374029636383,458,2280,1632,5267.958545622,1,128,0
2,qmoa_complete_ST_evolution_HS,lightning.qubit,24,8,100,11.84209072797874,10032.753689050674,9957.737720012665,914,4536,3264,10036.810052164,1,128,0
