repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
3,grovers_search_qft,lightning.qubit,3,1,100,0.7812499999999988,1.2134487628936768,1.1633048057556152,45,23,28,2.467662071,1,16,0
3,grovers_search_qft,lightning.qubit,3,2,100,0.9453124999999977,2.2045645713806152,2.114192247390747,87,43,56,3.303052871,1,16,0
3,grovers_search_qft,lightning.qubit,3,4,100,0.012207031249999932,4.232776165008545,4.035082817077637,171,83,112,5.328398733,1,16,0
3,grovers_search_qft,lightning.qubit,3,8,100,0.019456863403320104,8.44958782196045,7.916929006576538,339,163,224,9.584120247,1,16,0
3,grovers_search_qft,lightning.qubit,3,16,100,0.35784565916400624,17.016935110092163,15.452926874160767,675,323,448,18.108876052,1,16,0
3,grovers_search_qft,lightning.qubit,3,32,100,0.9946685453314105,36.864614725112915,31.101624250411987,1347,643,896,37.978633885,1,16,0
3,grovers_search_qft,lightning.qubit,4,1,100,0.4726562499999991,2.6077592372894287,2.4685659408569336,111,42,84,3.698492291,1,16,0
3,grovers_search_qft,lightning.qubit,4,2,100,0.9084472656249964,4.99196457862854,4.736299991607666,218,80,168,6.138455212,1,16,0
3,grovers_search_qft,lightning.qubit,4,4,100,0.5817041397094682,9.675722599029541,9.020809412002563,432,156,336,10.906652034,1,16,0
3,grovers_search_qft,lightning.qubit,4,8,100,0.836089174859797,20.045440673828125,17.912606954574585,860,308,672,21.254545352,1,16,0
3,grovers_search_qft,lightning.qubit,4,16,100,0.7830894456188444,43.48373103141785,35.91210103034973,1716,612,1344,44.578125907,1,16,0
3,grovers_search_qft,lightning.qubit,4,32,100,0.4310753303805918,102.23057293891907,74.09461712837219,3428,1220,2688,103.322207042,1,16,0
3,grovers_search_qft,lightning.qubit,5,1,100,0.25830078124999906,5.587012052536011,5.26904821395874,273,77,220,6.654962664,1,16,0
3,grovers_search_qft,lightning.qubit,5,2,100,0.6024246215820276,10.593785524368286,9.820284366607666,541,149,440,11.829863339,1,16,0
3,grovers_search_qft,lightning.qubit,5,4,100,0.9991823155432826,22.108927488327026,19.655537128448486,1077,293,880,23.291244199,1,16,0
3,grovers_search_qft,lightning.qubit,5,8,100,0.014453075769287208,47.1125123500824,38.07364821434021,2149,581,1760,48.234054000,1,16,0
3,grovers_search_qft,lightning.qubit,5,16,100,0.165328038717932,114.26315021514893,81.00156927108765,4293,1157,3520,115.360845199,1,16,0
3,grovers_search_qft,lightning.qubit,5,32,100,0.7217799441311512,310.6495234966278,177.93886947631836,8581,2309,7040,311.767939399,1,16,0
3,grovers_search_qft,lightning.qubit,6,1,100,0.1348266601562501,12.21553635597229,11.240081787109375,659,144,552,13.357760003,1,16,0
3,grovers_search_qft,lightning.qubit,6,2,100,0.3438951969146739,24.466549396514893,21.51914095878601,1312,282,1104,25.530260392,1,16,0
3,grovers_search_qft,lightning.qubit,6,4,100,0.8163770193969012,53.304343461990356,43.2714786529541,2618,558,2208,54.423408284,1,16,0
3,grovers_search_qft,lightning.qubit,6,8,100,0.7180421010897489,126.93426823616028,88.31286382675171,5230,1110,4416,128.002193315,1,16,0
3,grovers_search_qft,lightning.qubit,6,16,100,0.7028091721271216,348.9586126804352,202.3891487121582,10454,2214,8832,350.782612672,1,16,0
3,grovers_search_qft,lightning.qubit,6,32,100,0.9169513321611704,1104.8199462890625,456.1592786312103,20902,4422,17664,1105.935065005,1,16,0
3,grovers_search_qft,lightning.qubit,7,1,100,0.06885528564453111,26.946018934249878,23.490351915359497,1557,275,1332,28.003003002,1,16,0
3,grovers_search_qft,lightning.qubit,7,2,100,0.18337012082338264,58.04595136642456,46.477516889572144,3107,543,2664,59.242629516,1,16,0
3,grovers_search_qft,lightning.qubit,7,4,100,0.511135504162217,145.31682109832764,99.40344023704529,6207,1079,5328,146.430359747,1,16,0
3,grovers_search_qft,lightning.qubit,7,8,100,0.9956198656943178,395.03850865364075,222.126047372818,12407,2151,10656,396.121459340,1,16,0
3,grovers_search_qft,lightning.qubit,7,16,100,0.04803639715518731,1298.1964917182922,517.0132892131805,24807,4295,21312,1299.326418568,1,16,0
