repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,1,100,-0.5834045006686596,0.20848298072814941,0.20208048820495605,7,9,2,4.580841147,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,2,100,-0.23487400759653554,0.2402784824371338,0.23035359382629395,13,16,4,1.914004672,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,4,100,-0.47919651780980066,0.3417983055114746,0.3238551616668701,25,30,8,2.060809186,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,8,100,-0.29131540928582683,0.5530214309692383,0.5137128829956055,49,58,16,2.300456197,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,16,100,-0.7986025742341365,1.018763542175293,0.9243216514587402,97,114,32,2.480473112,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,2,32,100,-0.7305775747907828,2.0707552433013916,1.7950127124786377,193,226,64,3.200378508,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,1,100,-1.1550204904056416,0.2705521583557129,0.2595937252044678,10,14,4,1.425820669,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,2,100,-0.4533323913306807,0.33895230293273926,0.3215334415435791,19,25,8,1.494742182,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,4,100,-1.7477906914406836,0.48155903816223145,0.44838571548461914,37,47,16,1.669692841,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,8,100,-0.5140725935942095,0.8748965263366699,0.7672185897827148,73,91,32,2.030688397,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,16,100,-0.6414338631062058,1.6497035026550293,1.4613683223724365,145,179,64,2.847341733,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,3,32,100,-1.3661957036542303,3.602552652359009,2.9954347610473633,289,355,128,4.771818552,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,4,1,100,-1.1668090013373176,0.25615620613098145,0.24451255798339844,7,18,4,1.436999450,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,4,2,100,-0.46974801519307047,0.3384842872619629,0.31812381744384766,13,32,8,1.486210984,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,4,4,100,-0.9583930356195994,0.5367069244384766,0.4965202808380127,25,60,16,1.706651357,1,128,0
3,qaoa_hypercube_maxcut_evolution,lightning.qubit,4,8,100,-0.5826308185716519,1.0190975666046143,0.9228901863098145,49,116,32,2.158141735,1,128,0
