repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
2,grovers_search_qft,lightning.kokkos,3,1,100,0.7812500000000004,1.7746331691741943,1.724686861038208,45,23,28,3.149370294,1,1,0
2,grovers_search_qft,lightning.kokkos,3,2,100,0.9453125000000014,2.727991819381714,2.6382739543914795,87,43,56,3.934382226,1,1,0
2,grovers_search_qft,lightning.kokkos,3,4,100,0.01220703125000008,4.83285117149353,4.63543963432312,171,83,112,6.115234969,1,1,0
2,grovers_search_qft,lightning.kokkos,3,8,100,0.019456863403320254,9.008352041244507,8.472835302352905,339,163,224,10.227079494,1,1,0
2,grovers_search_qft,lightning.kokkos,3,16,100,0.3578456591640165,17.93593716621399,16.268684148788452,675,323,448,19.020686555,1,1,0
2,grovers_search_qft,lightning.kokkos,3,32,100,0.9946685453314692,38.511470317840576,32.615363359451294,1347,643,896,39.634965473,1,1,0
2,grovers_search_qft,lightning.kokkos,4,1,100,0.47265625000000033,3.9948129653930664,3.874016284942627,111,42,84,5.044522777,1,1,0
2,grovers_search_qft,lightning.kokkos,4,2,100,0.9084472656250021,6.308330297470093,6.036832571029663,218,80,168,7.415595352,1,1,0
2,grovers_search_qft,lightning.kokkos,4,4,100,0.5817041397094743,11.301299095153809,10.590893983840942,432,156,336,12.414030442,1,1,0
2,grovers_search_qft,lightning.kokkos,4,8,100,0.8360891748598127,22.089887619018555,19.944966554641724,860,308,672,23.196741448,1,1,0
2,grovers_search_qft,lightning.kokkos,4,16,100,0.7830894456188733,47.91265320777893,39.86042809486389,1716,612,1344,49.151227555,1,1,0
2,grovers_search_qft,lightning.kokkos,4,32,100,0.43107533038062656,113.29262733459473,83.29910135269165,3428,1220,2688,114.438867960,1,1,0
2,grovers_search_qft,lightning.kokkos,5,1,100,0.2583007812499999,9.3272225856781,8.993868112564087,273,77,220,10.548280591,1,1,0
2,grovers_search_qft,lightning.kokkos,5,2,100,0.6024246215820317,15.26976227760315,14.38769006729126,541,149,440,16.440466263,1,1,0
2,grovers_search_qft,lightning.kokkos,5,4,100,0.9991823155432952,27.52668809890747,24.860227823257446,1077,293,880,28.671402638,1,1,0
2,grovers_search_qft,lightning.kokkos,5,8,100,0.014453075769287208,55.20395040512085,45.93162703514099,2149,581,1760,56.355338518,1,1,0
2,grovers_search_qft,lightning.kokkos,5,16,100,0.16532803871793947,127.43180012702942,92.82524108886719,4293,1157,3520,128.579011122,1,1,0
