repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
3,grovers_search_qft,lightning.kokkos,3,1,100,0.7812500000000004,1.6421167850494385,1.5649142265319824,45,23,28,5.732665370,1,128,0
3,grovers_search_qft,lightning.kokkos,3,2,100,0.9453125000000014,2.516322612762451,2.4335787296295166,87,43,56,4.137714117,1,128,0
3,grovers_search_qft,lightning.kokkos,3,4,100,0.01220703125000008,4.320476531982422,4.141471862792969,171,83,112,5.953879822,1,128,0
3,grovers_search_qft,lightning.kokkos,3,8,100,0.019456863403320254,8.138976812362671,7.660499811172485,339,163,224,9.749571920,1,128,0
3,grovers_search_qft,lightning.kokkos,3,16,100,0.3578456591640165,16.26037621498108,14.730003833770752,675,323,448,17.646450671,1,128,0
3,grovers_search_qft,lightning.kokkos,3,32,100,0.9946685453314692,36.03128123283386,30.125733137130737,1347,643,896,37.178273035,1,128,0
3,grovers_search_qft,lightning.kokkos,4,1,100,0.47265625000000033,3.6745667457580566,3.562129497528076,111,42,84,4.893799976,1,128,0
3,grovers_search_qft,lightning.kokkos,4,2,100,0.9084472656250021,5.839268445968628,5.592408657073975,218,80,168,6.990571484,1,128,0
3,grovers_search_qft,lightning.kokkos,4,4,100,0.5817041397094745,10.295010566711426,9.668506145477295,432,156,336,11.386410684,1,128,0
3,grovers_search_qft,lightning.kokkos,4,8,100,0.8360891748598144,20.053547382354736,18.025326013565063,860,308,672,21.182373845,1,128,0
3,grovers_search_qft,lightning.kokkos,4,16,100,0.7830894456188748,41.54806566238403,34.52239656448364,1716,612,1344,42.649875199,1,128,0
3,grovers_search_qft,lightning.kokkos,4,32,100,0.43107533038062523,96.64510011672974,70.94276928901672,3428,1220,2688,97.923026075,1,128,0
3,grovers_search_qft,lightning.kokkos,5,1,100,0.2583007812499998,8.177471399307251,7.881689071655273,273,77,220,9.256103821,1,128,0
3,grovers_search_qft,lightning.kokkos,5,2,100,0.6024246215820315,13.240538597106934,12.480895757675171,541,149,440,14.310150480,1,128,0
3,grovers_search_qft,lightning.kokkos,5,4,100,0.9991823155432947,23.63012671470642,21.319130659103394,1077,293,880,24.688639850,1,128,0
3,grovers_search_qft,lightning.kokkos,5,8,100,0.014453075769287371,48.00077223777771,39.92918348312378,2149,581,1760,49.090698008,1,128,0
3,grovers_search_qft,lightning.kokkos,5,16,100,0.16532803871793883,112.74221611022949,80.97174072265625,4293,1157,3520,113.811813250,1,128,0
3,grovers_search_qft,lightning.kokkos,5,32,100,0.72177994413122,308.69705843925476,179.97326922416687,8581,2309,7040,309.871450597,1,128,0
3,grovers_search_qft,lightning.kokkos,6,1,100,0.13482666015625086,18.854264497756958,17.89463472366333,659,144,552,20.015431532,1,128,0
3,grovers_search_qft,lightning.kokkos,6,2,100,0.3438951969146771,31.208959817886353,28.313076496124268,1312,282,1104,32.336434818,1,128,0
3,grovers_search_qft,lightning.kokkos,6,4,100,0.8163770193969154,57.727545499801636,48.27938628196716,2618,558,2208,58.832455210,1,128,0
3,grovers_search_qft,lightning.kokkos,6,8,100,0.7180421010897695,132.84777402877808,96.18332481384277,5230,1110,4416,134.010195725,1,128,0
3,grovers_search_qft,lightning.kokkos,6,16,100,0.702809172127157,357.6232011318207,208.49595403671265,10454,2214,8832,358.836431450,1,128,0
3,grovers_search_qft,lightning.kokkos,6,32,100,0.9169513321612761,1183.4773619174957,552.0379345417023,20902,4422,17664,1184.702961261,1,128,0
3,grovers_search_qft,lightning.kokkos,7,1,100,0.06885528564453193,43.73853874206543,40.35088920593262,1557,275,1332,44.862900031,1,128,0
3,grovers_search_qft,lightning.kokkos,7,2,100,0.1833701208233861,74.08694982528687,62.88711428642273,3107,543,2664,75.210433027,1,128,0
3,grovers_search_qft,lightning.kokkos,7,4,100,0.5111355041622317,157.1639940738678,114.08728432655334,6207,1079,5328,158.258515731,1,128,0
3,grovers_search_qft,lightning.kokkos,7,8,100,0.9956198656943636,410.6890516281128,238.11008381843567,12407,2151,10656,411.801776464,1,128,0
3,grovers_search_qft,lightning.kokkos,7,16,100,0.04803639715519031,1273.135511636734,524.8548450469971,24807,4295,21312,1274.384558108,1,128,0
3,grovers_search_qft,lightning.kokkos,7,32,100,0.25594396501389866,5468.473837137222,1261.1863422393799,49607,8583,42624,5470.219632231,1,128,0
3,grovers_search_qft,lightning.kokkos,8,1,100,0.0347909927368167,105.578773021698,92.21676516532898,3607,534,3140,109.439089436,1,128,0
3,grovers_search_qft,lightning.kokkos,8,2,100,0.09463772200979528,199.41183853149414,149.6673285961151,7206,1060,6280,200.991484490,1,128,0
3,grovers_search_qft,lightning.kokkos,8,4,100,0.28474280203266794,478.52126955986023,288.49769926071167,14404,2112,12560,480.141755968,1,128,0
3,grovers_search_qft,lightning.kokkos,8,8,100,0.7637221440186758,1504.438842535019,638.136917591095,28800,4216,25120,1506.096018082,1,128,0
3,grovers_search_qft,lightning.kokkos,8,16,100,0.7759740806663254,6676.405346870422,1636.014147758484,57592,8424,50240,6678.362087577,1,128,0
