repeat,ansatz,backend,qubits,depth,n_expval,last_expval,func_time,gate_depth,one_qubit_gates,two_qubit_gates,circuit_time,wall_time,n_nodes,n_cpus,n_gpus
1,qmoa_complete_ST_evolution_HS,lightning.qubit,4,1,100,1.0685599323717079,1.2694668769836426,0.9025380611419678,116,98,68,2.682704079,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,4,2,100,3.191572305839663,2.122950553894043,1.6419587135314941,230,192,136,3.288373450,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,4,4,100,-2.1804024201601626,4.101590156555176,3.1183412075042725,458,380,272,5.201112160,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,4,8,100,-10.37368897859523,8.988351821899414,6.201561689376831,914,756,544,10.401814041,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,4,16,100,-2.7321043260706546,21.060276746749878,11.9022958278656,1826,1508,1088,22.224941005,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,4,32,100,-8.6805281560022,62.35562491416931,26.130693674087524,3650,3012,2176,63.624887957,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,8,1,100,-0.0737516912070123,2.345402479171753,1.7444558143615723,116,196,136,3.571650660,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,8,2,100,-7.934822821863993,4.39859676361084,3.232684373855591,230,384,272,5.601641300,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,8,4,100,-6.576690600990573,9.276463747024536,6.268414258956909,458,760,544,10.458472920,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,8,8,100,-13.589670135818999,22.709437131881714,12.675185918807983,914,1512,1088,23.921824561,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,8,16,100,16.080367068833773,60.826231956481934,25.708003520965576,1826,3016,2176,62.060765508,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,8,32,100,11.530255282485747,185.4386339187622,55.74125623703003,3650,6024,4352,186.731528157,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,12,1,100,-30.27820571019869,3.6034369468688965,2.6690709590911865,116,294,204,4.851868970,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,12,2,100,-24.95672433608108,7.3501551151275635,5.123950004577637,230,576,408,8.506935552,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,12,4,100,-25.865082358637345,15.89759635925293,9.567672967910767,458,1140,816,17.663420150,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,12,8,100,-14.651790884590108,39.181358098983765,18.607450485229492,914,2268,1632,40.401731647,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,12,16,100,-14.97741293847792,118.33776879310608,39.40121388435364,1826,4524,3264,119.519618516,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,12,32,100,0.48443684631246814,373.0575020313263,84.10940742492676,3650,9036,6528,374.218466150,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,16,1,100,-23.545086959110286,6.682828187942505,5.365505218505859,116,392,272,7.911058726,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,16,2,100,-41.20135508413442,13.251537561416626,9.840429544448853,230,768,544,14.484815630,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,16,4,100,-26.830194556892828,29.09901261329651,18.565280437469482,458,1520,1088,30.377180497,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,16,8,100,-40.6627791638465,70.50673866271973,35.42519521713257,914,3024,2176,71.670898638,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,16,16,100,-22.360353488805153,211.5078685283661,79.89732313156128,1826,6032,4352,212.762757087,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,16,32,100,-26.99122057621565,637.4267771244049,147.69460654258728,3650,12048,8704,638.639450500,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,20,1,100,-20.751792792110308,55.411415100097656,53.36290669441223,116,490,340,56.628151101,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,20,2,100,-16.570038258791218,86.11394190788269,80.50717735290527,230,960,680,87.391549278,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,20,4,100,-42.17658466122698,151.34049654006958,134.48237800598145,458,1900,1360,152.596023328,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,20,8,100,80.79004726124228,293.36318588256836,239.40646028518677,914,3780,2720,294.523187397,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,20,16,100,-53.765070318139394,657.8926005363464,460.307208776474,1826,7540,5440,659.072720149,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,20,32,100,-35.79107833527865,1718.5631203651428,894.8225231170654,3650,15060,10880,1719.786871787,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,24,1,100,-15.032920593210244,1605.2339742183685,1602.556536436081,116,588,408,1606.373300315,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,24,2,100,-29.45117233432349,2802.9668247699738,2795.76402759552,230,1152,816,2804.189992911,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,24,4,100,-12.43666699333927,5166.344200849533,5143.887183189392,458,2280,1632,5167.597332973,1,32,0
1,qmoa_complete_ST_evolution_HS,lightning.qubit,24,8,100,-6.607789754367387,9932.067890644073,9857.451164722443,914,4536,3264,9933.287341045,1,32,0
