wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
8.139933521,-1.5830078125,10,1,1,qiskit.aer,0.125,0.31039905548095703
4.029092093,-7.185546875,10,1,1,qiskit.aer,0.25,0.5366766452789307
4.163834215,-5.634765625,10,1,1,qiskit.aer,0.375,0.7327694892883301
4.664327456,-10.193359375,10,1,1,qiskit.aer,0.5,1.1725754737854004
3.780544792,-4.24609375,10,4,1,qiskit.aer,0.125,0.9117710590362549
3.080638762,-3.7998046875,10,4,1,qiskit.aer,0.25,0.9873142242431641
5.357237168,-7.677734375,10,4,1,qiskit.aer,0.375,3.1532375812530518
8.471412417,-13.14453125,10,4,1,qiskit.aer,0.5,6.170213937759399
4.736046554,-2.4580078125,10,16,1,qiskit.aer,0.125,2.614389419555664
10.791545897,-6.9072265625,10,16,1,qiskit.aer,0.25,8.579066514968872
10.801045383,-6.65234375,10,16,1,qiskit.aer,0.375,8.591620445251465
18.532874609,-10.1767578125,10,16,1,qiskit.aer,0.5,16.18572449684143
15.040168765,-3.5068359375,10,64,1,qiskit.aer,0.125,12.753468036651611
41.949263107,-7.439453125,10,64,1,qiskit.aer,0.25,39.22583842277527
55.492727579,-8.974609375,10,64,1,qiskit.aer,0.375,52.4800500869751
41.839755317,-7.578125,10,64,1,qiskit.aer,0.5,39.12797451019287
3.529173372,-4.716796875,16,1,1,qiskit.aer,0.125,1.426051378250122
4.347104201,-9.5849609375,16,1,1,qiskit.aer,0.25,2.1773557662963867
10.187144059,-19.7255859375,16,1,1,qiskit.aer,0.375,7.559680461883545
15.513667080,-31.1708984375,16,1,1,qiskit.aer,0.5,12.336533308029175
4.872169809,-7.76953125,16,4,1,qiskit.aer,0.125,2.733125925064087
14.588016901,-12.90625,16,4,1,qiskit.aer,0.25,12.260839939117432
16.863225338,-15.234375,16,4,1,qiskit.aer,0.375,14.490812540054321
47.708420936,-29.455078125,16,4,1,qiskit.aer,0.5,44.19425344467163
12.652079219,-5.7724609375,16,16,1,qiskit.aer,0.125,10.451960802078247
49.829603739,-14.859375,16,16,1,qiskit.aer,0.25,47.15381479263306
73.103483906,-18.84375,16,16,1,qiskit.aer,0.375,69.85933136940002
129.011692392,-26.3837890625,16,16,1,qiskit.aer,0.5,124.58586573600769
81.989640910,-8.4228515625,16,64,1,qiskit.aer,0.125,78.67976140975952
207.744107743,-15.50390625,16,64,1,qiskit.aer,0.25,202.58867025375366
308.727405723,-19.4453125,16,64,1,qiskit.aer,0.375,301.78588342666626
515.158674450,-26.626953125,16,64,1,qiskit.aer,0.5,504.1192126274109
6.487865095,-10.5556640625,20,1,1,qiskit.aer,0.125,4.298903942108154
15.568547475,-17.759765625,20,1,1,qiskit.aer,0.25,12.98166298866272
26.319187189,-36.9072265625,20,1,1,qiskit.aer,0.375,22.789448261260986
41.645595445,-33.515625,20,1,1,qiskit.aer,0.5,36.51092839241028
8.769238009,-7.6875,20,4,1,qiskit.aer,0.125,6.549749135971069
42.653017350,-19.8134765625,20,4,1,qiskit.aer,0.25,39.90412950515747
97.385785727,-39.2568359375,20,4,1,qiskit.aer,0.375,92.83242011070251
150.999969375,-45.607421875,20,4,1,qiskit.aer,0.5,144.0602788925171
44.804137810,-10.44921875,20,16,1,qiskit.aer,0.125,42.3956663608551
172.275994478,-25.5390625,20,16,1,qiskit.aer,0.25,167.98770666122437
347.924786228,-38.568359375,20,16,1,qiskit.aer,0.375,340.34336829185486
445.340410667,-43.841796875,20,16,1,qiskit.aer,0.5,435.6218481063843
229.877199339,-13.0302734375,20,64,1,qiskit.aer,0.125,225.57061576843262
