wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
4.863005634,-1.529296875,10,1,1,qiskit.aer,0.125,0.3413381576538086
3.391942713,-7.2119140625,10,1,1,qiskit.aer,0.25,0.5920555591583252
3.652529565,-5.701171875,10,1,1,qiskit.aer,0.375,0.8264369964599609
3.611782663,-10.2236328125,10,1,1,qiskit.aer,0.5,1.3112702369689941
3.176111994,-4.318359375,10,4,1,qiskit.aer,0.125,0.9550728797912598
3.424339807,-3.818359375,10,4,1,qiskit.aer,0.25,1.176177978515625
5.932356960,-7.634765625,10,4,1,qiskit.aer,0.375,3.556344747543335
9.308429968,-12.921875,10,4,1,qiskit.aer,0.5,6.975047826766968
5.288916437,-2.4970703125,10,16,1,qiskit.aer,0.125,2.9574241638183594
12.213162485,-7.0126953125,10,16,1,qiskit.aer,0.25,9.75068473815918
12.272695229,-6.6552734375,10,16,1,qiskit.aer,0.375,9.865253925323486
21.453049782,-10.20703125,10,16,1,qiskit.aer,0.5,18.86478090286255
17.039655218,-3.59375,10,64,1,qiskit.aer,0.125,14.609071493148804
50.900666554,-7.49609375,10,64,1,qiskit.aer,0.25,47.95899558067322
67.956700461,-8.939453125,10,64,1,qiskit.aer,0.375,64.24204421043396
51.540499732,-7.65625,10,64,1,qiskit.aer,0.5,48.45253276824951
4.083773047,-4.779296875,16,1,1,qiskit.aer,0.125,1.6913187503814697
5.068156028,-9.390625,16,1,1,qiskit.aer,0.25,2.615020990371704
12.184683330,-19.701171875,16,1,1,qiskit.aer,0.375,9.26819896697998
18.884940894,-30.9345703125,16,1,1,qiskit.aer,0.5,15.371830224990845
5.542649980,-7.90625,16,4,1,qiskit.aer,0.125,3.1896042823791504
17.702931797,-13.0400390625,16,4,1,qiskit.aer,0.25,15.025241136550903
20.333572827,-15.0185546875,16,4,1,qiskit.aer,0.375,17.652571201324463
58.241781079,-29.615234375,16,4,1,qiskit.aer,0.5,53.991844177246094
15.081702550,-5.6591796875,16,16,1,qiskit.aer,0.125,12.606513023376465
60.304127866,-14.802734375,16,16,1,qiskit.aer,0.25,56.96757364273071
90.158776789,-18.8896484375,16,16,1,qiskit.aer,0.375,86.24842977523804
155.703757654,-26.5732421875,16,16,1,qiskit.aer,0.5,150.07057452201843
99.871762276,-8.3818359375,16,64,1,qiskit.aer,0.125,96.18107008934021
255.516951993,-15.529296875,16,64,1,qiskit.aer,0.25,248.72217273712158
371.339784288,-19.5791015625,16,64,1,qiskit.aer,0.375,362.14552211761475
587.751890299,-26.4375,16,64,1,qiskit.aer,0.5,575.8507332801819
7.513413294,-10.4931640625,20,1,1,qiskit.aer,0.125,5.226824522018433
19.304401426,-17.9140625,20,1,1,qiskit.aer,0.25,16.481557607650757
32.440414006,-37.265625,20,1,1,qiskit.aer,0.375,28.60058069229126
50.444638757,-33.6328125,20,1,1,qiskit.aer,0.5,44.81617832183838
10.412377619,-7.697265625,20,4,1,qiskit.aer,0.125,8.117980003356934
53.316529142,-19.80078125,20,4,1,qiskit.aer,0.25,50.36270093917847
118.060718084,-39.509765625,20,4,1,qiskit.aer,0.375,113.02056694030762
182.341263243,-45.666015625,20,4,1,qiskit.aer,0.5,174.6500198841095
55.847799553,-10.513671875,20,16,1,qiskit.aer,0.125,53.17756700515747
212.957618667,-25.5927734375,20,16,1,qiskit.aer,0.25,208.17998600006104
424.679742438,-38.328125,20,16,1,qiskit.aer,0.375,416.30269718170166
537.589098441,-43.9853515625,20,16,1,qiskit.aer,0.5,527.0850245952606
282.324645595,-12.974609375,20,64,1,qiskit.aer,0.125,277.5293245315552
824.385520056,-25.330078125,20,64,1,qiskit.aer,0.25,813.1582612991333
1838.921331542,-40.5380859375,20,64,1,qiskit.aer,0.375,1814.321867465973
2263.699675272,-45.294921875,20,64,1,qiskit.aer,0.5,2232.36395072937
