wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
2.312370434,-1.5812905015826038,10,1,1,lightning.kokkos,0.125,0.03188657760620117
1.283831508,-7.139108690601485,10,1,1,lightning.kokkos,0.25,0.023598670959472656
1.204382673,-5.704676139899237,10,1,1,lightning.kokkos,0.375,0.03179287910461426
1.255898147,-10.217730927626517,10,1,1,lightning.kokkos,0.5,0.04037761688232422
1.168440090,-4.293064192013209,10,4,1,lightning.kokkos,0.125,0.01946854591369629
1.210150505,-3.848922167660325,10,4,1,lightning.kokkos,0.25,0.031151771545410156
1.261788717,-7.695097259188079,10,4,1,lightning.kokkos,0.375,0.049535274505615234
1.296861077,-13.012213041032524,10,4,1,lightning.kokkos,0.5,0.0628664493560791
1.243173394,-2.4586014010389974,10,16,1,lightning.kokkos,0.125,0.04529571533203125
1.271709177,-6.948622424185169,10,16,1,lightning.kokkos,0.25,0.08458161354064941
1.320786135,-6.693179360964843,10,16,1,lightning.kokkos,0.375,0.08452939987182617
1.337464713,-10.217607209092733,10,16,1,lightning.kokkos,0.5,0.10976982116699219
1.396016069,-3.564892883961786,10,64,1,lightning.kokkos,0.125,0.18410468101501465
1.549100151,-7.462549552919519,10,64,1,lightning.kokkos,0.25,0.29285359382629395
1.591025262,-8.937034888017811,10,64,1,lightning.kokkos,0.375,0.3148231506347656
1.567751993,-7.609651720357873,10,64,1,lightning.kokkos,0.5,0.2810962200164795
1.715431756,-5.724839734773078,16,16,1,lightning.kokkos,0.125,0.5191287994384766
2.283065622,-8.472596633092719,16,64,1,lightning.kokkos,0.125,0.9979939460754395
