wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
1.375622942,-1.5812905015825882,10,1,1,lightning.qubit,0.125,0.006872892379760742
1.346073650,-7.139108690601426,10,1,1,lightning.qubit,0.25,0.007062673568725586
1.332400678,-5.704676139899184,10,1,1,lightning.qubit,0.375,0.007292985916137695
1.186656619,-10.217730927626434,10,1,1,lightning.qubit,0.5,0.007968425750732422
1.305795615,-4.2930641920130626,10,4,1,lightning.qubit,0.125,0.0713808536529541
1.182829537,-3.8489221676602208,10,4,1,lightning.qubit,0.25,0.013619422912597656
1.389363393,-7.695097259187873,10,4,1,lightning.qubit,0.375,0.020978689193725586
1.460478023,-13.012213041032181,10,4,1,lightning.qubit,0.5,0.027446269989013672
1.358092220,-2.458601401038744,10,16,1,lightning.qubit,0.125,0.038460731506347656
1.367649783,-6.94862242418446,10,16,1,lightning.qubit,0.25,0.060457706451416016
1.429887563,-6.693179360964144,10,16,1,lightning.qubit,0.375,0.059509992599487305
1.488709103,-10.217607209091694,10,16,1,lightning.qubit,0.5,0.07887768745422363
1.536973933,-3.564892883960314,10,64,1,lightning.qubit,0.125,0.15356993675231934
1.757359385,-7.462549552916499,10,64,1,lightning.qubit,0.25,0.2811009883880615
1.810149222,-8.93703488801421,10,64,1,lightning.qubit,0.375,0.31740450859069824
1.845937507,-7.6096517203547895,10,64,1,lightning.qubit,0.5,0.27434325218200684
1.428674624,-4.679768062632913,16,1,1,lightning.qubit,0.125,0.016872644424438477
1.378482757,-9.45052813141184,16,1,1,lightning.qubit,0.25,0.01900482177734375
1.827340811,-19.584602571742995,16,1,1,lightning.qubit,0.375,0.02717280387878418
2.457113113,-30.95912579095864,16,1,1,lightning.qubit,0.5,0.03205609321594238
1.377753120,-7.84187783158626,16,4,1,lightning.qubit,0.125,0.03464102745056152
1.567190413,-13.076184769735876,16,4,1,lightning.qubit,0.25,0.05392885208129883
1.491745316,-14.988037164762424,16,4,1,lightning.qubit,0.375,0.05648493766784668
2.334703696,-29.688596934664556,16,4,1,lightning.qubit,0.5,0.08578968048095703
1.501373307,-5.724839734772234,16,16,1,lightning.qubit,0.125,0.11269545555114746
1.636761573,-14.832928887847313,16,16,1,lightning.qubit,0.25,0.1829380989074707
1.738074249,-18.991673877538084,16,16,1,lightning.qubit,0.375,0.2109053134918213
2.248862472,-26.478455343297632,16,16,1,lightning.qubit,0.5,0.30397820472717285
2.006300794,-8.472596633087434,16,64,1,lightning.qubit,0.125,0.5379467010498047
2.389074182,-15.470132856122838,16,64,1,lightning.qubit,0.25,0.7505357265472412
2.643272827,-19.459691402473673,16,64,1,lightning.qubit,0.375,0.9025599956512451
3.204929653,-26.53742291735068,16,64,1,lightning.qubit,0.5,1.0903050899505615
1.625071473,-10.538086067288297,20,1,1,lightning.qubit,0.125,0.1782083511352539
1.989302765,-17.75785700398798,20,1,1,lightning.qubit,0.25,0.23743438720703125
3.053816995,-37.04918890480157,20,1,1,lightning.qubit,0.375,0.3016479015350342
4.712653940,-33.44539041214822,20,1,1,lightning.qubit,0.5,0.39586710929870605
1.665199578,-7.6706084124714,20,4,1,lightning.qubit,0.125,0.33327221870422363
2.272891182,-19.753586747203677,20,4,1,lightning.qubit,0.25,0.4963104724884033
3.688515714,-39.57584792799325,20,4,1,lightning.qubit,0.375,0.6899666786193848
5.649798831,-45.80888517732103,20,4,1,lightning.qubit,0.5,0.7712442874908447
2.524482578,-10.398888058249216,20,16,1,lightning.qubit,0.125,1.1444058418273926
3.457285172,-25.494385944439728,20,16,1,lightning.qubit,0.25,1.6691617965698242
5.093260515,-38.495462814883304,20,16,1,lightning.qubit,0.375,2.0782341957092285
6.134222793,-43.94528048874862,20,16,1,lightning.qubit,0.5,2.3318212032318115
6.256851901,-12.999606409591369,20,64,1,lightning.qubit,0.125,4.643316268920898
8.044166040,-25.494194231580323,20,64,1,lightning.qubit,0.25,6.024432182312012
12.004799650,-40.49926325434629,20,64,1,lightning.qubit,0.375,8.468533754348755
13.217725731,-45.50310623263388,20,64,1,lightning.qubit,0.5,8.969363451004028
7.476543572,-15.681788960856322,24,1,1,lightning.qubit,0.125,5.815920352935791
11.485485733,-29.864502474800144,24,1,1,lightning.qubit,0.25,8.508739233016968
15.377161377,-50.960454773708584,24,1,1,lightning.qubit,0.375,10.260663509368896
17.212465321,-55.721313712503836,24,1,1,lightning.qubit,0.5,10.92456865310669
14.096304085,-10.821597214396768,24,4,1,lightning.qubit,0.125,12.695216417312622
25.569962314,-37.903905514992815,24,4,1,lightning.qubit,0.25,22.621104955673218
30.909670005,-47.68929311521212,24,4,1,lightning.qubit,0.375,26.574166536331177
48.949144366,-74.4089674554748,24,4,1,lightning.qubit,0.5,36.47968506813049
50.632247894,-16.381948204711165,24,16,1,lightning.qubit,0.125,48.429025411605835
72.125391031,-34.00245100393962,24,16,1,lightning.qubit,0.25,69.66507863998413
98.174779023,-52.00104986226567,24,16,1,lightning.qubit,0.375,92.90399956703186
131.493709263,-70.95921756102848,24,16,1,lightning.qubit,0.5,120.39973139762878
196.479192163,-19.00246957552795,24,64,1,lightning.qubit,0.125,194.6720151901245
278.437095980,-35.49852592314324,24,64,1,lightning.qubit,0.25,275.5306804180145
355.813384461,-50.49947662362616,24,64,1,lightning.qubit,0.375,350.3952968120575
485.741534036,-74.00025885346871,24,64,1,lightning.qubit,0.5,472.9952907562256
