wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
8.133100755,-1.5830078125,10,1,1,qiskit.aer,0.125,0.36194396018981934
4.097721929,-7.1025390625,10,1,1,qiskit.aer,0.25,0.6084511280059814
4.291563865,-5.7880859375,10,1,1,qiskit.aer,0.375,0.8440423011779785
4.831527248,-10.18359375,10,1,1,qiskit.aer,0.5,1.2696077823638916
4.012599137,-4.3427734375,10,4,1,qiskit.aer,0.125,0.9998886585235596
3.335529716,-3.841796875,10,4,1,qiskit.aer,0.25,1.1008038520812988
5.896769936,-7.7021484375,10,4,1,qiskit.aer,0.375,3.5617527961730957
9.256205945,-12.892578125,10,4,1,qiskit.aer,0.5,6.896403789520264
5.185553637,-2.49609375,10,16,1,qiskit.aer,0.125,2.9151179790496826
11.928178912,-7.0283203125,10,16,1,qiskit.aer,0.25,9.560576915740967
12.095620912,-6.669921875,10,16,1,qiskit.aer,0.375,9.706008434295654
20.868549444,-10.11328125,10,16,1,qiskit.aer,0.5,18.30591607093811
16.795267373,-3.603515625,10,64,1,qiskit.aer,0.125,14.301879405975342
46.741055750,-7.44921875,10,64,1,qiskit.aer,0.25,43.71634864807129
60.591596836,-8.884765625,10,64,1,qiskit.aer,0.375,57.277302503585815
45.977354035,-7.5419921875,10,64,1,qiskit.aer,0.5,42.976664543151855
3.779427166,-4.583984375,16,1,1,qiskit.aer,0.125,1.5222139358520508
4.690142283,-9.4912109375,16,1,1,qiskit.aer,0.25,2.413097858428955
10.758734915,-19.7021484375,16,1,1,qiskit.aer,0.375,7.988361358642578
16.517539279,-30.9931640625,16,1,1,qiskit.aer,0.5,13.107181072235107
5.147909646,-7.806640625,16,4,1,qiskit.aer,0.125,2.8605525493621826
15.708973684,-13.1826171875,16,4,1,qiskit.aer,0.25,13.241206407546997
17.919283531,-15.0791015625,16,4,1,qiskit.aer,0.375,15.343478441238403
50.044505663,-29.6572265625,16,4,1,qiskit.aer,0.5,46.316415548324585
13.438787609,-5.6298828125,16,16,1,qiskit.aer,0.125,11.079039096832275
52.636583594,-14.767578125,16,16,1,qiskit.aer,0.25,49.644789934158325
76.592498690,-18.9970703125,16,16,1,qiskit.aer,0.375,73.12061524391174
134.040031047,-26.4638671875,16,16,1,qiskit.aer,0.5,129.24732613563538
84.887897814,-8.515625,16,64,1,qiskit.aer,0.125,81.60076546669006
213.141123498,-15.4423828125,16,64,1,qiskit.aer,0.25,207.5229218006134
307.789641672,-19.462890625,16,64,1,qiskit.aer,0.375,300.43988943099976
511.852974428,-26.498046875,16,64,1,qiskit.aer,0.5,500.6269955635071
6.945999767,-10.6298828125,20,1,1,qiskit.aer,0.125,4.620704412460327
16.527058484,-17.685546875,20,1,1,qiskit.aer,0.25,13.720132112503052
26.688392002,-36.7841796875,20,1,1,qiskit.aer,0.375,23.06113338470459
41.890358293,-33.36328125,20,1,1,qiskit.aer,0.5,36.57867693901062
9.171861826,-7.681640625,20,4,1,qiskit.aer,0.125,6.740892648696899
40.756637666,-19.75,20,4,1,qiskit.aer,0.25,37.84202241897583
94.967167450,-39.380859375,20,4,1,qiskit.aer,0.375,90.06914734840393
143.633715725,-45.58984375,20,4,1,qiskit.aer,0.5,136.42621231079102
44.065642856,-10.3896484375,20,16,1,qiskit.aer,0.125,41.40389156341553
160.753838574,-25.5,20,16,1,qiskit.aer,0.25,156.18612217903137
324.160324294,-38.7109375,20,16,1,qiskit.aer,0.375,316.1253046989441
401.822971882,-44.0634765625,20,16,1,qiskit.aer,0.5,391.7815535068512
210.575947955,-13.0390625,20,64,1,qiskit.aer,0.125,205.86490321159363
