wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
3.906115622,-1.5812905015825882,10,1,1,lightning.qubit,0.125,0.008467912673950195
1.693972044,-7.139108690601425,10,1,1,lightning.qubit,0.25,0.00567936897277832
1.714912306,-5.704676139899183,10,1,1,lightning.qubit,0.375,0.0064258575439453125
1.704678507,-10.217730927626434,10,1,1,lightning.qubit,0.5,0.007216453552246094
1.497158643,-4.2930641920130626,10,4,1,lightning.qubit,0.125,0.011659383773803711
1.114587190,-3.8489221676602208,10,4,1,lightning.qubit,0.25,0.011118173599243164
1.134347759,-7.695097259187872,10,4,1,lightning.qubit,0.375,0.017183542251586914
1.157426849,-13.012213041032181,10,4,1,lightning.qubit,0.5,0.022662639617919922
1.182939716,-2.458601401038744,10,16,1,lightning.qubit,0.125,0.033676862716674805
1.166612021,-6.94862242418446,10,16,1,lightning.qubit,0.25,0.05442523956298828
1.161459057,-6.693179360964144,10,16,1,lightning.qubit,0.375,0.0543208122253418
1.177902164,-10.217607209091694,10,16,1,lightning.qubit,0.5,0.06857180595397949
1.265828914,-3.564892883960314,10,64,1,lightning.qubit,0.125,0.13358473777770996
1.421746413,-7.462549552916499,10,64,1,lightning.qubit,0.25,0.2275686264038086
2.042128530,-8.937034888014209,10,64,1,lightning.qubit,0.375,0.2581827640533447
1.402111393,-7.6096517203547895,10,64,1,lightning.qubit,0.5,0.23598670959472656
1.165084477,-4.679768062632914,16,1,1,lightning.qubit,0.125,0.012774467468261719
1.126791788,-9.450528131411838,16,1,1,lightning.qubit,0.25,0.014391899108886719
1.566245141,-19.584602571742998,16,1,1,lightning.qubit,0.375,0.024045467376708984
2.601858751,-30.95912579095864,16,1,1,lightning.qubit,0.5,0.03702139854431152
2.012641479,-7.841877831586261,16,4,1,lightning.qubit,0.125,0.030394792556762695
1.252814277,-13.076184769735876,16,4,1,lightning.qubit,0.25,0.04596304893493652
1.272471219,-14.988037164762424,16,4,1,lightning.qubit,0.375,0.04969453811645508
2.049626160,-29.688596934664556,16,4,1,lightning.qubit,0.5,0.07703638076782227
1.170457107,-5.724839734772235,16,16,1,lightning.qubit,0.125,0.09768247604370117
1.321616635,-14.832928887847313,16,16,1,lightning.qubit,0.25,0.16064906120300293
1.498538242,-18.991673877538084,16,16,1,lightning.qubit,0.375,0.19113731384277344
1.869255152,-26.47845534329764,16,16,1,lightning.qubit,0.5,0.24940896034240723
1.642792336,-8.472596633087432,16,64,1,lightning.qubit,0.125,0.4702630043029785
1.977716261,-15.470132856122838,16,64,1,lightning.qubit,0.25,0.6477479934692383
2.202208368,-19.459691402473673,16,64,1,lightning.qubit,0.375,0.7914688587188721
2.713844255,-26.53742291735068,16,64,1,lightning.qubit,0.5,0.9631969928741455
1.466884650,-10.538086067288297,20,1,1,lightning.qubit,0.125,0.19658660888671875
2.692430677,-17.75785700398798,20,1,1,lightning.qubit,0.25,0.277557373046875
3.050292449,-37.04918890480157,20,1,1,lightning.qubit,0.375,0.36561107635498047
4.897952660,-33.44539041214822,20,1,1,lightning.qubit,0.5,0.44331979751586914
1.709813830,-7.6706084124714,20,4,1,lightning.qubit,0.125,0.30666446685791016
2.386556583,-19.753586747203677,20,4,1,lightning.qubit,0.25,0.508399248123169
3.602602628,-39.57584792799325,20,4,1,lightning.qubit,0.375,0.7130661010742188
5.473404648,-45.808885177321024,20,4,1,lightning.qubit,0.5,0.8487889766693115
2.410435940,-10.398888058249216,20,16,1,lightning.qubit,0.125,1.0750422477722168
3.398234030,-25.49438594443973,20,16,1,lightning.qubit,0.25,1.5877952575683594
4.698290718,-38.49546281488331,20,16,1,lightning.qubit,0.375,1.9992802143096924
5.466299209,-43.94528048874862,20,16,1,lightning.qubit,0.5,2.204322338104248
5.494947779,-12.999606409591365,20,64,1,lightning.qubit,0.125,4.183345794677734
7.301452874,-25.494194231580323,20,64,1,lightning.qubit,0.25,5.626795053482056
10.589512614,-40.499263254346296,20,64,1,lightning.qubit,0.375,7.631426095962524
11.670051684,-45.50310623263388,20,64,1,lightning.qubit,0.5,8.02959656715393
7.374690581,-15.681788960856323,24,1,1,lightning.qubit,0.125,5.910637140274048
11.510107167,-29.86450247480014,24,1,1,lightning.qubit,0.25,8.758300304412842
15.583150997,-50.96045477370859,24,1,1,lightning.qubit,0.375,11.05954647064209
17.413725432,-55.72131371250384,24,1,1,lightning.qubit,0.5,11.823169231414795
12.530474204,-10.821597214396771,24,4,1,lightning.qubit,0.125,11.288277864456177
23.065279010,-37.903905514992815,24,4,1,lightning.qubit,0.25,20.463399410247803
28.333840703,-47.689293115212124,24,4,1,lightning.qubit,0.375,23.907137393951416
44.642728627,-74.4089674554748,24,4,1,lightning.qubit,0.5,33.17569613456726
41.426083281,-16.381948204711165,24,16,1,lightning.qubit,0.125,40.0549533367157
60.268986052,-34.00245100393962,24,16,1,lightning.qubit,0.25,58.06636190414429
83.135007867,-52.001049862265674,24,16,1,lightning.qubit,0.375,78.4387469291687
111.071293357,-70.95921756102847,24,16,1,lightning.qubit,0.5,101.25370335578918
160.297877336,-19.002469575527943,24,64,1,lightning.qubit,0.125,158.81935024261475
229.113624020,-35.49852592314325,24,64,1,lightning.qubit,0.25,226.52962470054626
292.013294488,-50.49947662362617,24,64,1,lightning.qubit,0.375,287.415575504303
403.939081896,-74.00025885346871,24,64,1,lightning.qubit,0.5,392.3912537097931
