wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
3.368785831,-1.5812905015825882,10,1,1,lightning.qubit,0.125,0.008578300476074219
1.527940467,-7.139108690601426,10,1,1,lightning.qubit,0.25,0.00615239143371582
1.553563832,-5.704676139899183,10,1,1,lightning.qubit,0.375,0.006868839263916016
1.500977195,-10.217730927626436,10,1,1,lightning.qubit,0.5,0.008288860321044922
1.361711609,-4.2930641920130626,10,4,1,lightning.qubit,0.125,0.012618064880371094
1.434136469,-3.8489221676602208,10,4,1,lightning.qubit,0.25,0.013104677200317383
1.437910527,-7.695097259187873,10,4,1,lightning.qubit,0.375,0.02072930335998535
1.601054990,-13.012213041032181,10,4,1,lightning.qubit,0.5,0.037448883056640625
1.384832902,-2.458601401038744,10,16,1,lightning.qubit,0.125,0.038519859313964844
1.511344035,-6.94862242418446,10,16,1,lightning.qubit,0.25,0.061242103576660156
1.477385935,-6.693179360964144,10,16,1,lightning.qubit,0.375,0.06188535690307617
1.499103196,-10.217607209091694,10,16,1,lightning.qubit,0.5,0.0796041488647461
1.677945033,-3.564892883960314,10,64,1,lightning.qubit,0.125,0.15676236152648926
1.874038556,-7.462549552916499,10,64,1,lightning.qubit,0.25,0.27556490898132324
2.905536510,-8.937034888014209,10,64,1,lightning.qubit,0.375,0.31112027168273926
1.908798272,-7.6096517203547895,10,64,1,lightning.qubit,0.5,0.2719886302947998
1.463091523,-4.679768062632913,16,1,1,lightning.qubit,0.125,0.015622854232788086
1.558423593,-9.450528131411838,16,1,1,lightning.qubit,0.25,0.0176999568939209
2.002054271,-19.584602571742995,16,1,1,lightning.qubit,0.375,0.028829574584960938
2.687661851,-30.95912579095864,16,1,1,lightning.qubit,0.5,0.08457088470458984
1.301862371,-7.841877831586261,16,4,1,lightning.qubit,0.125,0.03486466407775879
1.627559826,-13.076184769735876,16,4,1,lightning.qubit,0.25,0.05485939979553223
1.693422351,-14.988037164762424,16,4,1,lightning.qubit,0.375,0.0584406852722168
2.492624751,-29.688596934664556,16,4,1,lightning.qubit,0.5,0.09214186668395996
1.534759957,-5.724839734772235,16,16,1,lightning.qubit,0.125,0.11376786231994629
1.831981900,-14.832928887847313,16,16,1,lightning.qubit,0.25,0.18528437614440918
1.909570135,-18.991673877538084,16,16,1,lightning.qubit,0.375,0.21375608444213867
3.128498771,-26.47845534329764,16,16,1,lightning.qubit,0.5,0.30333924293518066
2.105986740,-8.472596633087432,16,64,1,lightning.qubit,0.125,0.5527312755584717
2.486417858,-15.470132856122834,16,64,1,lightning.qubit,0.25,0.7548820972442627
2.644726507,-19.45969140247367,16,64,1,lightning.qubit,0.375,0.9288816452026367
3.224921729,-26.53742291735068,16,64,1,lightning.qubit,0.5,1.1327424049377441
1.764360426,-10.538086067288297,20,1,1,lightning.qubit,0.125,0.35584282875061035
2.440713793,-17.75785700398798,20,1,1,lightning.qubit,0.25,0.5365431308746338
3.608923367,-37.04918890480157,20,1,1,lightning.qubit,0.375,0.6093745231628418
5.519591753,-33.44539041214822,20,1,1,lightning.qubit,0.5,1.0361676216125488
3.026265109,-7.6706084124714,20,4,1,lightning.qubit,0.125,0.7274844646453857
3.066251667,-19.753586747203677,20,4,1,lightning.qubit,0.25,1.2753469944000244
5.021468845,-39.57584792799325,20,4,1,lightning.qubit,0.375,1.5833466053009033
7.213208718,-45.80888517732103,20,4,1,lightning.qubit,0.5,2.166248083114624
3.884032642,-10.398888058249216,20,16,1,lightning.qubit,0.125,2.4112181663513184
7.130607460,-25.494385944439728,20,16,1,lightning.qubit,0.25,3.948554515838623
9.763179660,-38.495462814883304,20,16,1,lightning.qubit,0.375,4.505924463272095
8.510633631,-43.945280488748615,20,16,1,lightning.qubit,0.5,4.5233471393585205
11.323603896,-12.999606409591365,20,64,1,lightning.qubit,0.125,9.559184789657593
17.034532461,-25.494194231580323,20,64,1,lightning.qubit,0.25,14.396551847457886
29.794851088,-40.4992632543463,20,64,1,lightning.qubit,0.375,26.043423175811768
30.850629092,-45.50310623263388,20,64,1,lightning.qubit,0.5,24.470527172088623
18.759388361,-15.681788960856323,24,1,1,lightning.qubit,0.125,14.281947135925293
27.352722529,-29.864502474800144,24,1,1,lightning.qubit,0.25,23.274181604385376
35.618315943,-50.960454773708584,24,1,1,lightning.qubit,0.375,29.377777338027954
40.654588191,-55.721313712503836,24,1,1,lightning.qubit,0.5,31.01150941848755
32.015880779,-10.821597214396766,24,4,1,lightning.qubit,0.125,29.449331521987915
66.328568206,-37.903905514992815,24,4,1,lightning.qubit,0.25,62.616862773895264
78.072487485,-47.689293115212124,24,4,1,lightning.qubit,0.375,72.93335747718811
107.947832630,-74.40896745547477,24,4,1,lightning.qubit,0.5,93.91216444969177
134.396036284,-16.381948204711165,24,16,1,lightning.qubit,0.125,131.0071985721588
196.058369220,-34.002451003939626,24,16,1,lightning.qubit,0.25,190.70669555664062
261.429219083,-52.001049862265674,24,16,1,lightning.qubit,0.375,255.35306572914124
335.853807556,-70.95921756102847,24,16,1,lightning.qubit,0.5,323.7839879989624
543.691942345,-19.002469575527943,24,64,1,lightning.qubit,0.125,540.8713476657867
761.110813967,-35.49852592314325,24,64,1,lightning.qubit,0.25,757.0726327896118
