wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
3.942431642,-1.5812905015826038,10,1,1,lightning.kokkos,0.125,0.031003713607788086
1.705296264,-7.139108690601485,10,1,1,lightning.kokkos,0.25,0.022492170333862305
1.656905095,-5.704676139899237,10,1,1,lightning.kokkos,0.375,0.029829025268554688
1.669582193,-10.217730927626517,10,1,1,lightning.kokkos,0.5,0.03766512870788574
1.445914242,-4.293064192013209,10,4,1,lightning.kokkos,0.125,0.018314838409423828
1.093623096,-3.848922167660325,10,4,1,lightning.kokkos,0.25,0.028187990188598633
1.175151183,-7.695097259188079,10,4,1,lightning.kokkos,0.375,0.0443878173828125
1.243864661,-13.012213041032524,10,4,1,lightning.kokkos,0.5,0.0581202507019043
1.135336038,-2.4586014010389974,10,16,1,lightning.kokkos,0.125,0.040875911712646484
1.244748412,-6.948622424185169,10,16,1,lightning.kokkos,0.25,0.0768740177154541
1.191432722,-6.693179360964843,10,16,1,lightning.kokkos,0.375,0.07576823234558105
1.260594808,-10.217607209092733,10,16,1,lightning.kokkos,0.5,0.10070133209228516
1.291598085,-3.564892883961786,10,64,1,lightning.kokkos,0.125,0.16379737854003906
1.439750930,-7.462549552919519,10,64,1,lightning.kokkos,0.25,0.2593080997467041
1.460189026,-8.937034888017811,10,64,1,lightning.kokkos,0.375,0.28682684898376465
1.402389899,-7.609651720357873,10,64,1,lightning.kokkos,0.5,0.2548835277557373
1.598516577,-5.724839734773078,16,16,1,lightning.kokkos,0.125,0.44612646102905273
2.102796111,-8.472596633092719,16,64,1,lightning.kokkos,0.125,0.8857145309448242
