wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
3.769503451,-1.5812905015826038,10,1,1,lightning.kokkos,0.125,0.031051158905029297
1.696870821,-7.139108690601485,10,1,1,lightning.kokkos,0.25,0.02300429344177246
1.687271765,-5.704676139899237,10,1,1,lightning.kokkos,0.375,0.03126072883605957
1.768220266,-10.217730927626517,10,1,1,lightning.kokkos,0.5,0.041169166564941406
1.479861026,-4.293064192013209,10,4,1,lightning.kokkos,0.125,0.019744396209716797
1.304657168,-3.848922167660325,10,4,1,lightning.kokkos,0.25,0.029837608337402344
1.284548031,-7.695097259188079,10,4,1,lightning.kokkos,0.375,0.04741358757019043
1.279202771,-13.012213041032524,10,4,1,lightning.kokkos,0.5,0.062088727951049805
1.203538913,-2.4586014010389974,10,16,1,lightning.kokkos,0.125,0.04480600357055664
1.329954547,-6.948622424185169,10,16,1,lightning.kokkos,0.25,0.08196568489074707
1.310695133,-6.693179360964843,10,16,1,lightning.kokkos,0.375,0.08280134201049805
1.315529652,-10.217607209092733,10,16,1,lightning.kokkos,0.5,0.10746383666992188
1.475011301,-3.564892883961786,10,64,1,lightning.kokkos,0.125,0.18738460540771484
1.563848370,-7.462549552919519,10,64,1,lightning.kokkos,0.25,0.2828652858734131
2.210439388,-8.937034888017811,10,64,1,lightning.kokkos,0.375,0.3151979446411133
1.519350823,-7.609651720357873,10,64,1,lightning.kokkos,0.5,0.28435754776000977
1.664943952,-5.724839734773078,16,16,1,lightning.kokkos,0.125,0.4927356243133545
2.340518544,-8.472596633092719,16,64,1,lightning.kokkos,0.125,0.9768476486206055
