wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
3.356565951,-1.5812905015825882,10,1,1,lightning.qubit,0.125,0.0091705322265625
1.549933220,-7.139108690601426,10,1,1,lightning.qubit,0.25,0.006678104400634766
1.571393215,-5.704676139899184,10,1,1,lightning.qubit,0.375,0.0073201656341552734
1.409927305,-10.217730927626434,10,1,1,lightning.qubit,0.5,0.008570432662963867
1.426616366,-4.2930641920130626,10,4,1,lightning.qubit,0.125,0.012641668319702148
1.459569386,-3.8489221676602203,10,4,1,lightning.qubit,0.25,0.013428449630737305
1.368930430,-7.695097259187872,10,4,1,lightning.qubit,0.375,0.020358800888061523
1.507613030,-13.012213041032181,10,4,1,lightning.qubit,0.5,0.026730775833129883
1.520927514,-2.458601401038744,10,16,1,lightning.qubit,0.125,0.03857016563415527
1.520020593,-6.94862242418446,10,16,1,lightning.qubit,0.25,0.05928158760070801
1.547065823,-6.693179360964144,10,16,1,lightning.qubit,0.375,0.09228658676147461
1.507726710,-10.217607209091694,10,16,1,lightning.qubit,0.5,0.14877796173095703
1.562579274,-3.564892883960314,10,64,1,lightning.qubit,0.125,0.15161895751953125
1.914063242,-7.462549552916499,10,64,1,lightning.qubit,0.25,0.2598695755004883
2.845131862,-8.937034888014209,10,64,1,lightning.qubit,0.375,0.28745269775390625
1.922736195,-7.609651720354788,10,64,1,lightning.qubit,0.5,0.25764894485473633
1.472854919,-4.679768062632913,16,1,1,lightning.qubit,0.125,0.01814436912536621
1.556923054,-9.45052813141184,16,1,1,lightning.qubit,0.25,0.019658803939819336
1.990677188,-19.584602571742998,16,1,1,lightning.qubit,0.375,0.027068376541137695
2.540281509,-30.959125790958634,16,1,1,lightning.qubit,0.5,0.03314924240112305
1.402270038,-7.841877831586261,16,4,1,lightning.qubit,0.125,0.03527402877807617
1.680401551,-13.076184769735876,16,4,1,lightning.qubit,0.25,0.056468963623046875
1.695651659,-14.988037164762424,16,4,1,lightning.qubit,0.375,0.05873274803161621
2.511754917,-29.68859693466456,16,4,1,lightning.qubit,0.5,0.08753752708435059
1.529281021,-5.724839734772235,16,16,1,lightning.qubit,0.125,0.11494898796081543
1.810469763,-14.832928887847313,16,16,1,lightning.qubit,0.25,0.1830744743347168
2.001084578,-18.991673877538084,16,16,1,lightning.qubit,0.375,0.21207380294799805
3.022881888,-26.47845534329764,16,16,1,lightning.qubit,0.5,0.288043737411499
2.035928026,-8.472596633087432,16,64,1,lightning.qubit,0.125,0.5218863487243652
2.502160206,-15.470132856122838,16,64,1,lightning.qubit,0.25,0.7258474826812744
2.618501593,-19.459691402473673,16,64,1,lightning.qubit,0.375,0.8654448986053467
3.205949469,-26.537422917350675,16,64,1,lightning.qubit,0.5,1.0556366443634033
1.693827284,-10.538086067288297,20,1,1,lightning.qubit,0.125,0.22563767433166504
2.108831918,-17.75785700398798,20,1,1,lightning.qubit,0.25,0.3210000991821289
3.164934847,-37.04918890480157,20,1,1,lightning.qubit,0.375,0.3464231491088867
4.946176863,-33.44539041214822,20,1,1,lightning.qubit,0.5,0.5309052467346191
1.662803086,-7.670608412471401,20,4,1,lightning.qubit,0.125,0.3480508327484131
3.968918431,-39.57584792799325,20,4,1,lightning.qubit,0.375,0.8289639949798584
5.981705919,-45.80888517732103,20,4,1,lightning.qubit,0.5,0.874274492263794
2.615318847,-10.398888058249216,20,16,1,lightning.qubit,0.125,1.1707520484924316
3.541372679,-25.494385944439728,20,16,1,lightning.qubit,0.25,1.6861376762390137
5.107340237,-38.495462814883304,20,16,1,lightning.qubit,0.375,2.1124563217163086
6.692896429,-43.945280488748615,20,16,1,lightning.qubit,0.5,2.802658796310425
8.188179279,-12.999606409591365,20,64,1,lightning.qubit,0.125,4.656038284301758
8.522672996,-25.494194231580323,20,64,1,lightning.qubit,0.25,6.374041557312012
11.704663262,-40.499263254346296,20,64,1,lightning.qubit,0.375,8.239223003387451
13.713283842,-45.50310623263389,20,64,1,lightning.qubit,0.5,8.578016519546509
7.875881370,-15.681788960856327,24,1,1,lightning.qubit,0.125,6.156387567520142
11.170450578,-29.86450247480014,24,1,1,lightning.qubit,0.25,7.787693500518799
14.464287403,-50.96045477370859,24,1,1,lightning.qubit,0.375,9.393996000289917
16.906829046,-55.72131371250383,24,1,1,lightning.qubit,0.5,9.908527612686157
15.511693410,-10.82159721439677,24,4,1,lightning.qubit,0.125,13.676485061645508
23.099300422,-37.903905514992815,24,4,1,lightning.qubit,0.25,19.82599687576294
26.329719495,-47.68929311521211,24,4,1,lightning.qubit,0.375,22.037201642990112
43.472847601,-74.40896745547477,24,4,1,lightning.qubit,0.5,31.17548155784607
43.105592601,-16.38194820471117,24,16,1,lightning.qubit,0.125,41.60728669166565
59.050463812,-34.002451003939626,24,16,1,lightning.qubit,0.25,56.00795316696167
82.603508889,-52.00104986226567,24,16,1,lightning.qubit,0.375,76.83231401443481
110.046170796,-70.95921756102851,24,16,1,lightning.qubit,0.5,98.86472606658936
166.232768699,-19.002469575527943,24,64,1,lightning.qubit,0.125,162.86971735954285
230.325551057,-35.49852592314325,24,64,1,lightning.qubit,0.25,225.93057370185852
286.950611197,-50.499476623626144,24,64,1,lightning.qubit,0.375,281.931911945343
396.117867203,-74.00025885346872,24,64,1,lightning.qubit,0.5,383.58400297164917
