wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
7.782792824,-1.57421875,10,1,1,qiskit.aer,0.125,0.33429932594299316
4.056190837,-7.115234375,10,1,1,qiskit.aer,0.25,0.6028625965118408
4.249128892,-5.7060546875,10,1,1,qiskit.aer,0.375,0.8284132480621338
4.795637242,-10.197265625,10,1,1,qiskit.aer,0.5,1.277470588684082
3.972802420,-4.3203125,10,4,1,qiskit.aer,0.125,0.9559421539306641
3.421512211,-3.84375,10,4,1,qiskit.aer,0.25,1.1618409156799316
5.876875589,-7.7373046875,10,4,1,qiskit.aer,0.375,3.5588138103485107
10.802055037,-12.9521484375,10,4,1,qiskit.aer,0.5,8.172431707382202
7.842236695,-2.509765625,10,16,1,qiskit.aer,0.125,2.918765068054199
12.037543392,-6.7412109375,10,16,1,qiskit.aer,0.25,9.566306591033936
12.080663320,-6.646484375,10,16,1,qiskit.aer,0.375,9.649011611938477
20.689093062,-10.2802734375,10,16,1,qiskit.aer,0.5,18.144102573394775
21.702432610,-3.625,10,64,1,qiskit.aer,0.125,14.506009340286255
49.920445250,-7.42578125,10,64,1,qiskit.aer,0.25,46.40086007118225
64.149585827,-8.8505859375,10,64,1,qiskit.aer,0.375,58.30671286582947
46.361468712,-7.6162109375,10,64,1,qiskit.aer,0.5,43.33558201789856
3.962163251,-4.7236328125,16,1,1,qiskit.aer,0.125,1.5691637992858887
4.808363976,-9.4189453125,16,1,1,qiskit.aer,0.25,2.3921306133270264
11.291266572,-19.462890625,16,1,1,qiskit.aer,0.375,8.34329104423523
17.368253583,-30.9462890625,16,1,1,qiskit.aer,0.5,13.757547378540039
5.325467042,-7.8828125,16,4,1,qiskit.aer,0.125,2.9687607288360596
16.315851754,-13.1181640625,16,4,1,qiskit.aer,0.25,13.768735647201538
18.580901477,-15.021484375,16,4,1,qiskit.aer,0.375,15.971646070480347
53.356018506,-29.7294921875,16,4,1,qiskit.aer,0.5,49.472538232803345
13.920233427,-5.71875,16,16,1,qiskit.aer,0.125,11.510003328323364
56.940736938,-14.7138671875,16,16,1,qiskit.aer,0.25,53.8315007686615
83.871288880,-19.0205078125,16,16,1,qiskit.aer,0.375,77.89252614974976
145.181649882,-26.7666015625,16,16,1,qiskit.aer,0.5,140.17322897911072
93.894365638,-8.4736328125,16,64,1,qiskit.aer,0.125,88.03535318374634
232.146084763,-15.37109375,16,64,1,qiskit.aer,0.25,226.2430989742279
349.509854426,-19.3642578125,16,64,1,qiskit.aer,0.375,339.1831977367401
579.835743898,-26.5517578125,16,64,1,qiskit.aer,0.5,565.1666464805603
11.416298805,-10.419921875,20,1,1,qiskit.aer,0.125,5.239699125289917
20.462826461,-17.767578125,20,1,1,qiskit.aer,0.25,16.108474254608154
31.827095953,-37.1083984375,20,1,1,qiskit.aer,0.375,27.81203317642212
50.956464418,-33.494140625,20,1,1,qiskit.aer,0.5,45.0823700428009
12.825043037,-7.6943359375,20,4,1,qiskit.aer,0.125,7.835831165313721
52.081369319,-19.759765625,20,4,1,qiskit.aer,0.25,49.018640756607056
119.378745461,-39.732421875,20,4,1,qiskit.aer,0.375,114.13793420791626
186.150465931,-45.8935546875,20,4,1,qiskit.aer,0.5,175.87135553359985
59.736261018,-10.3759765625,20,16,1,qiskit.aer,0.125,52.77224683761597
217.761264467,-25.3701171875,20,16,1,qiskit.aer,0.25,210.2605905532837
446.963883162,-38.4384765625,20,16,1,qiskit.aer,0.375,435.7295470237732
