wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
4.171929452,-1.5812905015826038,10,1,1,lightning.kokkos,0.125,0.02824258804321289
1.945858481,-7.139108690601485,10,1,1,lightning.kokkos,0.25,0.02370452880859375
1.524471921,-5.704676139899237,10,1,1,lightning.kokkos,0.375,0.03446650505065918
1.523856844,-10.217730927626517,10,1,1,lightning.kokkos,0.5,0.042041778564453125
1.315258791,-4.293064192013209,10,4,1,lightning.kokkos,0.125,0.019737958908081055
1.326136076,-3.848922167660325,10,4,1,lightning.kokkos,0.25,0.030263900756835938
1.413536676,-7.695097259188079,10,4,1,lightning.kokkos,0.375,0.04775595664978027
1.411014892,-13.012213041032524,10,4,1,lightning.kokkos,0.5,0.06329488754272461
1.467213089,-2.4586014010389974,10,16,1,lightning.kokkos,0.125,0.045511722564697266
1.442391112,-6.948622424185169,10,16,1,lightning.kokkos,0.25,0.08363747596740723
1.390250643,-6.693179360964843,10,16,1,lightning.kokkos,0.375,0.08347058296203613
1.441456389,-10.217607209092733,10,16,1,lightning.kokkos,0.5,0.11136364936828613
1.411186192,-3.564892883961786,10,64,1,lightning.kokkos,0.125,0.18921422958374023
1.567962141,-7.462549552919519,10,64,1,lightning.kokkos,0.25,0.2921121120452881
1.739151205,-8.937034888017811,10,64,1,lightning.kokkos,0.375,0.32565879821777344
1.648562514,-7.609651720357873,10,64,1,lightning.kokkos,0.5,0.289522647857666
1.799550417,-5.724839734773078,16,16,1,lightning.kokkos,0.125,0.49220800399780273
2.499557512,-8.472596633092719,16,64,1,lightning.kokkos,0.125,0.9905192852020264
