wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
4.269837964,-1.5812905015825882,10,1,1,lightning.qubit,0.125,0.008756160736083984
1.793464553,-7.139108690601426,10,1,1,lightning.qubit,0.25,0.006295680999755859
1.849164992,-5.704676139899184,10,1,1,lightning.qubit,0.375,0.006750822067260742
1.853204659,-10.217730927626434,10,1,1,lightning.qubit,0.5,0.00756382942199707
1.545679614,-4.2930641920130626,10,4,1,lightning.qubit,0.125,0.011165857315063477
1.121657241,-3.8489221676602208,10,4,1,lightning.qubit,0.25,0.011073827743530273
1.171110937,-7.695097259187872,10,4,1,lightning.qubit,0.375,0.018003463745117188
1.253490306,-13.012213041032181,10,4,1,lightning.qubit,0.5,0.024190664291381836
1.133428480,-2.458601401038744,10,16,1,lightning.qubit,0.125,0.03363800048828125
1.202387183,-6.94862242418446,10,16,1,lightning.qubit,0.25,0.052381038665771484
1.201788035,-6.693179360964144,10,16,1,lightning.qubit,0.375,0.05574512481689453
1.265578298,-10.217607209091696,10,16,1,lightning.qubit,0.5,0.06875133514404297
1.317546464,-3.564892883960314,10,64,1,lightning.qubit,0.125,0.1393725872039795
1.480132314,-7.462549552916499,10,64,1,lightning.qubit,0.25,0.2490074634552002
1.586675702,-8.937034888014209,10,64,1,lightning.qubit,0.375,0.282015323638916
1.553134159,-7.6096517203547895,10,64,1,lightning.qubit,0.5,0.26821112632751465
1.257660700,-4.679768062632913,16,1,1,lightning.qubit,0.125,0.014867067337036133
1.205706853,-9.450528131411838,16,1,1,lightning.qubit,0.25,0.015922069549560547
1.716959621,-19.584602571742995,16,1,1,lightning.qubit,0.375,0.025292634963989258
2.241463649,-30.959125790958637,16,1,1,lightning.qubit,0.5,0.03151583671569824
1.233256336,-7.841877831586261,16,4,1,lightning.qubit,0.125,0.03131699562072754
1.362970032,-13.076184769735873,16,4,1,lightning.qubit,0.25,0.04939460754394531
1.359645919,-14.988037164762423,16,4,1,lightning.qubit,0.375,0.050046443939208984
2.161258291,-29.688596934664556,16,4,1,lightning.qubit,0.5,0.07997822761535645
1.305046329,-5.7248397347722335,16,16,1,lightning.qubit,0.125,0.1046299934387207
1.509973255,-14.832928887847313,16,16,1,lightning.qubit,0.25,0.17279839515686035
1.593486314,-18.991673877538084,16,16,1,lightning.qubit,0.375,0.19336175918579102
2.085543974,-26.47845534329764,16,16,1,lightning.qubit,0.5,0.2648451328277588
1.769047898,-8.472596633087432,16,64,1,lightning.qubit,0.125,0.4802396297454834
2.064775778,-15.470132856122834,16,64,1,lightning.qubit,0.25,0.6752936840057373
2.373163184,-19.45969140247367,16,64,1,lightning.qubit,0.375,0.8352358341217041
2.850675322,-26.53742291735068,16,64,1,lightning.qubit,0.5,1.0004100799560547
1.391552823,-10.538086067288297,20,1,1,lightning.qubit,0.125,0.16493892669677734
1.854155229,-17.75785700398798,20,1,1,lightning.qubit,0.25,0.26410627365112305
2.770197089,-37.04918890480157,20,1,1,lightning.qubit,0.375,0.34396815299987793
4.432330131,-33.44539041214822,20,1,1,lightning.qubit,0.5,0.43792033195495605
1.509134443,-7.6706084124714,20,4,1,lightning.qubit,0.125,0.30777764320373535
2.085549135,-19.753586747203677,20,4,1,lightning.qubit,0.25,0.5037126541137695
3.520826410,-39.57584792799325,20,4,1,lightning.qubit,0.375,0.698676586151123
5.293585720,-45.80888517732103,20,4,1,lightning.qubit,0.5,0.8400783538818359
2.312325527,-10.398888058249216,20,16,1,lightning.qubit,0.125,1.0562849044799805
3.337376553,-25.494385944439728,20,16,1,lightning.qubit,0.25,1.640207290649414
4.697253815,-38.495462814883304,20,16,1,lightning.qubit,0.375,1.981828212738037
5.637226611,-43.945280488748615,20,16,1,lightning.qubit,0.5,2.2348618507385254
5.653795762,-12.999606409591367,20,64,1,lightning.qubit,0.125,4.2196044921875
7.576613328,-25.494194231580323,20,64,1,lightning.qubit,0.25,5.632482051849365
10.942150113,-40.4992632543463,20,64,1,lightning.qubit,0.375,7.842545032501221
12.156819620,-45.50310623263388,20,64,1,lightning.qubit,0.5,8.290449142456055
7.003928943,-15.681788960856322,24,1,1,lightning.qubit,0.125,5.56604790687561
11.129402314,-29.864502474800144,24,1,1,lightning.qubit,0.25,8.478028774261475
15.424680149,-50.96045477370859,24,1,1,lightning.qubit,0.375,10.737612009048462
17.153298133,-55.72131371250383,24,1,1,lightning.qubit,0.5,11.497040510177612
12.457461027,-10.821597214396768,24,4,1,lightning.qubit,0.125,11.16957950592041
23.309250575,-37.9039055149928,24,4,1,lightning.qubit,0.25,20.60658860206604
28.076522597,-47.689293115212124,24,4,1,lightning.qubit,0.375,24.063205003738403
44.877444392,-74.40896745547477,24,4,1,lightning.qubit,0.5,33.33542513847351
42.012327822,-16.381948204711165,24,16,1,lightning.qubit,0.125,40.64234471321106
61.310928955,-34.00245100393962,24,16,1,lightning.qubit,0.25,59.0079550743103
84.185188673,-52.00104986226567,24,16,1,lightning.qubit,0.375,79.37982296943665
113.644801199,-70.95921756102847,24,16,1,lightning.qubit,0.5,103.69982624053955
165.869651975,-19.00246957552794,24,64,1,lightning.qubit,0.125,164.20772862434387
235.236218337,-35.49852592314325,24,64,1,lightning.qubit,0.25,232.62275671958923
301.308302646,-50.499476623626144,24,64,1,lightning.qubit,0.375,296.46678352355957
421.169637250,-74.00025885346871,24,64,1,lightning.qubit,0.5,408.50573658943176
