wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
1.297447427,-1.5812905015825882,10,1,1,lightning.qubit,0.125,0.010228633880615234
1.289730099,-7.139108690601426,10,1,1,lightning.qubit,0.25,0.011786222457885742
1.242961069,-5.704676139899184,10,1,1,lightning.qubit,0.375,0.010915279388427734
1.257270213,-10.217730927626434,10,1,1,lightning.qubit,0.5,0.012217283248901367
1.218115477,-4.2930641920130626,10,4,1,lightning.qubit,0.125,0.016343355178833008
1.272605412,-3.8489221676602208,10,4,1,lightning.qubit,0.25,0.017240524291992188
1.370714394,-7.695097259187873,10,4,1,lightning.qubit,0.375,0.026254653930664062
1.343256780,-13.012213041032181,10,4,1,lightning.qubit,0.5,0.03234982490539551
1.243654282,-2.458601401038744,10,16,1,lightning.qubit,0.125,0.04279017448425293
1.317804643,-6.94862242418446,10,16,1,lightning.qubit,0.25,0.0634911060333252
1.273580316,-6.693179360964144,10,16,1,lightning.qubit,0.375,0.06360340118408203
1.362108001,-10.217607209091694,10,16,1,lightning.qubit,0.5,0.08218240737915039
1.457437170,-3.564892883960314,10,64,1,lightning.qubit,0.125,0.15475964546203613
1.550640401,-7.462549552916499,10,64,1,lightning.qubit,0.25,0.26219820976257324
1.665338030,-8.93703488801421,10,64,1,lightning.qubit,0.375,0.2965362071990967
1.685524712,-7.6096517203547895,10,64,1,lightning.qubit,0.5,0.27765750885009766
2.606507854,-4.679768062632913,16,1,1,lightning.qubit,0.125,0.035309791564941406
1.288904181,-9.45052813141184,16,1,1,lightning.qubit,0.25,0.03921794891357422
1.775140820,-19.584602571742998,16,1,1,lightning.qubit,0.375,0.04750967025756836
2.387573441,-30.959125790958637,16,1,1,lightning.qubit,0.5,0.04857969284057617
1.273634060,-7.84187783158626,16,4,1,lightning.qubit,0.125,0.05292916297912598
1.441724324,-13.076184769735873,16,4,1,lightning.qubit,0.25,0.0729668140411377
1.431561514,-14.988037164762424,16,4,1,lightning.qubit,0.375,0.07532739639282227
2.342859199,-29.68859693466456,16,4,1,lightning.qubit,0.5,0.10092949867248535
1.500762529,-5.724839734772234,16,16,1,lightning.qubit,0.125,0.13128256797790527
1.679162587,-14.832928887847313,16,16,1,lightning.qubit,0.25,0.20100712776184082
1.700356695,-18.991673877538084,16,16,1,lightning.qubit,0.375,0.2277359962463379
2.116121665,-26.478455343297632,16,16,1,lightning.qubit,0.5,0.30251216888427734
1.912101525,-8.472596633087432,16,64,1,lightning.qubit,0.125,0.5429816246032715
2.231187977,-15.470132856122834,16,64,1,lightning.qubit,0.25,0.7421355247497559
2.497059007,-19.459691402473673,16,64,1,lightning.qubit,0.375,0.8902537822723389
3.046903865,-26.537422917350682,16,64,1,lightning.qubit,0.5,1.0748019218444824
1.596915300,-10.538086067288301,20,1,1,lightning.qubit,0.125,0.3236856460571289
2.046713843,-17.75785700398798,20,1,1,lightning.qubit,0.25,0.3482022285461426
2.979879522,-37.04918890480157,20,1,1,lightning.qubit,0.375,0.3864328861236572
4.688019114,-33.44539041214823,20,1,1,lightning.qubit,0.5,0.4355025291442871
1.686779481,-7.670608412471401,20,4,1,lightning.qubit,0.125,0.47118616104125977
2.242041907,-19.753586747203673,20,4,1,lightning.qubit,0.25,0.6026391983032227
3.826138335,-39.57584792799325,20,4,1,lightning.qubit,0.375,0.7783071994781494
5.605413068,-45.80888517732103,20,4,1,lightning.qubit,0.5,0.8379044532775879
2.733273947,-10.398888058249216,20,16,1,lightning.qubit,0.125,1.3083808422088623
3.513181999,-25.494385944439728,20,16,1,lightning.qubit,0.25,1.7905902862548828
5.171906656,-38.49546281488331,20,16,1,lightning.qubit,0.375,2.1813764572143555
5.929602031,-43.94528048874862,20,16,1,lightning.qubit,0.5,2.305894136428833
6.182257024,-12.999606409591365,20,64,1,lightning.qubit,0.125,4.723223924636841
8.044244462,-25.494194231580323,20,64,1,lightning.qubit,0.25,6.144791126251221
11.781645252,-40.49926325434629,20,64,1,lightning.qubit,0.375,8.416794776916504
12.995449357,-45.50310623263389,20,64,1,lightning.qubit,0.5,8.890564680099487
7.893694493,-15.681788960856323,24,1,1,lightning.qubit,0.125,6.342460870742798
10.707485131,-29.864502474800144,24,1,1,lightning.qubit,0.25,7.7883384227752686
13.953137080,-50.96045477370859,24,1,1,lightning.qubit,0.375,8.969018697738647
15.441507896,-55.721313712503836,24,1,1,lightning.qubit,0.5,9.286669731140137
13.682024447,-10.82159721439677,24,4,1,lightning.qubit,0.125,12.300731658935547
22.313309830,-37.903905514992815,24,4,1,lightning.qubit,0.25,19.397053480148315
26.240616441,-47.68929311521212,24,4,1,lightning.qubit,0.375,22.023715019226074
42.153217584,-74.40896745547477,24,4,1,lightning.qubit,0.5,29.82275891304016
44.244752490,-16.381948204711165,24,16,1,lightning.qubit,0.125,41.742717027664185
60.121485967,-34.00245100393962,24,16,1,lightning.qubit,0.25,57.759575605392456
81.257055450,-52.00104986226566,24,16,1,lightning.qubit,0.375,76.15362358093262
108.494343983,-70.95921756102845,24,16,1,lightning.qubit,0.5,97.77124691009521
163.144891463,-19.002469575527943,24,64,1,lightning.qubit,0.125,161.40149903297424
230.208628558,-35.498525923143234,24,64,1,lightning.qubit,0.25,227.47745895385742
292.069684540,-50.49947662362615,24,64,1,lightning.qubit,0.375,286.7691984176636
408.370366532,-74.0002588534687,24,64,1,lightning.qubit,0.5,395.7623019218445
