wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
9.021323851,-1.56640625,10,1,1,qiskit.aer,0.125,0.38755273818969727
5.991876488,-7.1689453125,10,1,1,qiskit.aer,0.25,0.5996577739715576
4.329582676,-5.701171875,10,1,1,qiskit.aer,0.375,0.8461430072784424
3.884152469,-10.228515625,10,1,1,qiskit.aer,0.5,1.2947938442230225
3.388288198,-4.2744140625,10,4,1,qiskit.aer,0.125,0.9785103797912598
3.539400139,-3.818359375,10,4,1,qiskit.aer,0.25,1.2003507614135742
6.061401608,-7.5849609375,10,4,1,qiskit.aer,0.375,3.6308348178863525
9.660821364,-13.0107421875,10,4,1,qiskit.aer,0.5,7.115590810775757
5.452259194,-2.3955078125,10,16,1,qiskit.aer,0.125,3.0409228801727295
15.704675027,-6.833984375,10,16,1,qiskit.aer,0.25,13.152388334274292
15.305042815,-6.5654296875,10,16,1,qiskit.aer,0.375,9.91553020477295
22.082308939,-10.220703125,10,16,1,qiskit.aer,0.5,18.990260124206543
17.653457263,-3.564453125,10,64,1,qiskit.aer,0.125,15.0413978099823
50.982183530,-7.373046875,10,64,1,qiskit.aer,0.25,47.65568208694458
66.763848402,-8.8662109375,10,64,1,qiskit.aer,0.375,61.77041435241699
51.679239109,-7.44921875,10,64,1,qiskit.aer,0.5,46.37529277801514
6.161229791,-4.6708984375,16,1,1,qiskit.aer,0.125,1.7131586074829102
5.225659661,-9.345703125,16,1,1,qiskit.aer,0.25,2.7077574729919434
12.364927813,-19.74609375,16,1,1,qiskit.aer,0.375,9.423237085342407
18.935955455,-30.8671875,16,1,1,qiskit.aer,0.5,15.283578872680664
5.601017376,-7.876953125,16,4,1,qiskit.aer,0.125,3.193223714828491
18.421136896,-13.1640625,16,4,1,qiskit.aer,0.25,15.763182640075684
21.543572837,-14.736328125,16,4,1,qiskit.aer,0.375,17.99434471130371
59.684641099,-29.935546875,16,4,1,qiskit.aer,0.5,55.598787784576416
15.264678680,-5.7001953125,16,16,1,qiskit.aer,0.125,12.66636347770691
62.826445616,-14.8701171875,16,16,1,qiskit.aer,0.25,59.44817805290222
90.969706372,-19.07421875,16,16,1,qiskit.aer,0.375,86.92538666725159
158.482785965,-26.5546875,16,16,1,qiskit.aer,0.5,153.05529808998108
102.437032824,-8.5234375,16,64,1,qiskit.aer,0.125,98.76575207710266
254.956017479,-15.44140625,16,64,1,qiskit.aer,0.25,248.48390555381775
380.985057412,-19.5693359375,16,64,1,qiskit.aer,0.375,372.28496766090393
631.450638663,-26.6376953125,16,64,1,qiskit.aer,0.5,616.0199136734009
13.074617989,-10.513671875,20,1,1,qiskit.aer,0.125,8.445210933685303
32.272289093,-17.662109375,20,1,1,qiskit.aer,0.25,27.491650104522705
52.218124482,-37.037109375,20,1,1,qiskit.aer,0.375,48.00566387176514
82.061059940,-33.208984375,20,1,1,qiskit.aer,0.5,73.93476557731628
17.288374786,-7.6142578125,20,4,1,qiskit.aer,0.125,12.067770957946777
90.408236569,-19.7236328125,20,4,1,qiskit.aer,0.25,87.10927748680115
190.196899469,-39.37109375,20,4,1,qiskit.aer,0.375,183.57066774368286
93.147311851,-10.4140625,20,16,1,qiskit.aer,0.125,86.18999099731445
362.066604384,-25.62109375,20,16,1,qiskit.aer,0.25,353.6069839000702
