wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
3.362998023,-1.5812905015825882,10,1,1,lightning.qubit,0.125,0.008367538452148438
1.522437110,-7.139108690601425,10,1,1,lightning.qubit,0.25,0.006010770797729492
1.569255587,-5.704676139899183,10,1,1,lightning.qubit,0.375,0.006713390350341797
1.491969268,-10.217730927626434,10,1,1,lightning.qubit,0.5,0.007925748825073242
1.412182931,-4.2930641920130626,10,4,1,lightning.qubit,0.125,0.01221013069152832
1.403322410,-3.8489221676602208,10,4,1,lightning.qubit,0.25,0.013163566589355469
1.466308521,-7.695097259187872,10,4,1,lightning.qubit,0.375,0.020513534545898438
1.475152661,-13.012213041032181,10,4,1,lightning.qubit,0.5,0.02674269676208496
1.478954994,-2.458601401038744,10,16,1,lightning.qubit,0.125,0.038950204849243164
1.485844379,-6.94862242418446,10,16,1,lightning.qubit,0.25,0.059628963470458984
1.504450482,-6.693179360964144,10,16,1,lightning.qubit,0.375,0.061964988708496094
1.480369647,-10.217607209091694,10,16,1,lightning.qubit,0.5,0.07892060279846191
1.681665057,-3.564892883960314,10,64,1,lightning.qubit,0.125,0.1559276580810547
1.906431674,-7.462549552916499,10,64,1,lightning.qubit,0.25,0.27796220779418945
2.893043250,-8.937034888014209,10,64,1,lightning.qubit,0.375,0.3092050552368164
1.893399588,-7.6096517203547895,10,64,1,lightning.qubit,0.5,0.28021717071533203
1.470276206,-4.679768062632914,16,1,1,lightning.qubit,0.125,0.016393423080444336
1.545591608,-9.450528131411838,16,1,1,lightning.qubit,0.25,0.017843961715698242
2.003975053,-19.584602571742998,16,1,1,lightning.qubit,0.375,0.029076576232910156
2.628606329,-30.95912579095864,16,1,1,lightning.qubit,0.5,0.03381013870239258
1.364958741,-7.841877831586261,16,4,1,lightning.qubit,0.125,0.033982276916503906
1.625123939,-13.076184769735876,16,4,1,lightning.qubit,0.25,0.05316519737243652
1.694720060,-14.988037164762424,16,4,1,lightning.qubit,0.375,0.057561397552490234
2.499159428,-29.688596934664556,16,4,1,lightning.qubit,0.5,0.0920722484588623
1.527052555,-5.724839734772235,16,16,1,lightning.qubit,0.125,0.1134033203125
1.845811854,-14.832928887847313,16,16,1,lightning.qubit,0.25,0.18555998802185059
1.897405579,-18.991673877538084,16,16,1,lightning.qubit,0.375,0.21300268173217773
3.168216799,-26.47845534329764,16,16,1,lightning.qubit,0.5,0.30410027503967285
2.066173770,-8.472596633087432,16,64,1,lightning.qubit,0.125,0.5494096279144287
2.480914794,-15.470132856122838,16,64,1,lightning.qubit,0.25,0.767263650894165
2.697684629,-19.459691402473673,16,64,1,lightning.qubit,0.375,0.933544397354126
3.190027534,-26.53742291735068,16,64,1,lightning.qubit,0.5,1.1385767459869385
1.799858999,-10.538086067288297,20,1,1,lightning.qubit,0.125,0.4213731288909912
2.413658856,-17.75785700398798,20,1,1,lightning.qubit,0.25,0.5295207500457764
3.623733204,-37.04918890480157,20,1,1,lightning.qubit,0.375,0.8285548686981201
5.495901906,-33.44539041214822,20,1,1,lightning.qubit,0.5,1.0818214416503906
3.016180037,-7.6706084124714,20,4,1,lightning.qubit,0.125,0.6642825603485107
3.013855378,-19.753586747203677,20,4,1,lightning.qubit,0.25,0.9421956539154053
5.200434135,-39.57584792799325,20,4,1,lightning.qubit,0.375,2.0196473598480225
6.978057042,-45.808885177321024,20,4,1,lightning.qubit,0.5,1.8740108013153076
4.025535058,-10.398888058249216,20,16,1,lightning.qubit,0.125,2.5196919441223145
5.616401803,-25.49438594443973,20,16,1,lightning.qubit,0.25,3.1822152137756348
10.124887061,-38.49546281488331,20,16,1,lightning.qubit,0.375,5.14589262008667
9.004345889,-43.94528048874862,20,16,1,lightning.qubit,0.5,5.2435126304626465
11.774011155,-12.999606409591365,20,64,1,lightning.qubit,0.125,10.206351518630981
16.332169234,-25.494194231580323,20,64,1,lightning.qubit,0.25,14.06695008277893
27.113322393,-40.499263254346296,20,64,1,lightning.qubit,0.375,23.187082529067993
26.310552090,-45.50310623263388,20,64,1,lightning.qubit,0.5,20.84938359260559
15.881386149,-15.681788960856322,24,1,1,lightning.qubit,0.125,13.721573114395142
28.481338417,-29.86450247480014,24,1,1,lightning.qubit,0.25,24.20944857597351
36.045723517,-50.96045477370859,24,1,1,lightning.qubit,0.375,29.660310745239258
40.221855091,-55.721313712503836,24,1,1,lightning.qubit,0.5,31.40172243118286
34.525307682,-10.82159721439677,24,4,1,lightning.qubit,0.125,32.09905934333801
71.034237979,-37.903905514992815,24,4,1,lightning.qubit,0.25,66.70895266532898
83.096518170,-47.689293115212124,24,4,1,lightning.qubit,0.375,77.79958891868591
120.221190743,-74.4089674554748,24,4,1,lightning.qubit,0.5,106.66121888160706
134.377344703,-16.381948204711165,24,16,1,lightning.qubit,0.125,131.39432668685913
198.247834289,-34.00245100393962,24,16,1,lightning.qubit,0.25,193.443021774292
266.579870399,-52.001049862265674,24,16,1,lightning.qubit,0.375,259.3879973888397
348.225418160,-70.95921756102847,24,16,1,lightning.qubit,0.5,335.9899044036865
542.962554831,-19.002469575527943,24,64,1,lightning.qubit,0.125,539.7404496669769
761.679752213,-35.49852592314325,24,64,1,lightning.qubit,0.25,757.4258902072906
