wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
1.321750899,-1.5812905015825882,10,1,1,lightning.qubit,0.125,0.007270336151123047
1.337859097,-7.139108690601427,10,1,1,lightning.qubit,0.25,0.009035110473632812
1.348740043,-5.704676139899184,10,1,1,lightning.qubit,0.375,0.009160280227661133
1.358314976,-10.217730927626434,10,1,1,lightning.qubit,0.5,0.011003494262695312
1.367912402,-4.2930641920130626,10,4,1,lightning.qubit,0.125,0.01563119888305664
1.380455951,-3.8489221676602208,10,4,1,lightning.qubit,0.25,0.01589202880859375
1.369150063,-7.695097259187873,10,4,1,lightning.qubit,0.375,0.023110628128051758
1.473578360,-13.012213041032181,10,4,1,lightning.qubit,0.5,0.02951335906982422
1.361368796,-2.458601401038744,10,16,1,lightning.qubit,0.125,0.04224586486816406
1.504668990,-6.94862242418446,10,16,1,lightning.qubit,0.25,0.06443309783935547
1.485612925,-6.693179360964144,10,16,1,lightning.qubit,0.375,0.06598067283630371
1.564411356,-10.217607209091694,10,16,1,lightning.qubit,0.5,0.08647727966308594
1.637692615,-3.564892883960314,10,64,1,lightning.qubit,0.125,0.16913700103759766
1.772967139,-7.462549552916499,10,64,1,lightning.qubit,0.25,0.3165919780731201
1.857317337,-8.937034888014209,10,64,1,lightning.qubit,0.375,0.35991454124450684
1.766993014,-7.609651720354789,10,64,1,lightning.qubit,0.5,0.3263871669769287
1.403415107,-4.679768062632913,16,1,1,lightning.qubit,0.125,0.025769710540771484
1.428902869,-9.45052813141184,16,1,1,lightning.qubit,0.25,0.0268404483795166
1.834164135,-19.584602571742995,16,1,1,lightning.qubit,0.375,0.03560590744018555
2.503677983,-30.959125790958634,16,1,1,lightning.qubit,0.5,0.04005122184753418
1.368465941,-7.841877831586261,16,4,1,lightning.qubit,0.125,0.043601036071777344
1.587206995,-13.076184769735873,16,4,1,lightning.qubit,0.25,0.06353235244750977
1.642660695,-14.988037164762424,16,4,1,lightning.qubit,0.375,0.06699728965759277
2.507629068,-29.68859693466456,16,4,1,lightning.qubit,0.5,0.09793210029602051
1.583168853,-5.724839734772235,16,16,1,lightning.qubit,0.125,0.12646937370300293
1.739467634,-14.832928887847313,16,16,1,lightning.qubit,0.25,0.19957542419433594
1.807808857,-18.991673877538087,16,16,1,lightning.qubit,0.375,0.2303025722503662
2.300062577,-26.47845534329764,16,16,1,lightning.qubit,0.5,0.3433234691619873
2.164028215,-8.472596633087432,16,64,1,lightning.qubit,0.125,0.6188359260559082
2.715999329,-15.470132856122838,16,64,1,lightning.qubit,0.25,0.8366045951843262
2.867059448,-19.45969140247367,16,64,1,lightning.qubit,0.375,1.0628204345703125
3.496037075,-26.53742291735068,16,64,1,lightning.qubit,0.5,1.2899248600006104
1.675395379,-10.5380860672883,20,1,1,lightning.qubit,0.125,0.2656288146972656
2.111792650,-17.75785700398798,20,1,1,lightning.qubit,0.25,0.33562493324279785
3.126936912,-37.04918890480157,20,1,1,lightning.qubit,0.375,0.4000110626220703
4.863641962,-33.44539041214823,20,1,1,lightning.qubit,0.5,0.4530036449432373
1.780153553,-7.6706084124714,20,4,1,lightning.qubit,0.125,0.4327967166900635
2.560168814,-19.753586747203677,20,4,1,lightning.qubit,0.25,0.7794198989868164
4.186955000,-39.57584792799325,20,4,1,lightning.qubit,0.375,1.0313756465911865
6.036731434,-45.80888517732103,20,4,1,lightning.qubit,0.5,0.9665162563323975
3.232149423,-10.398888058249216,20,16,1,lightning.qubit,0.125,1.7898175716400146
4.283876132,-25.494385944439728,20,16,1,lightning.qubit,0.25,2.404909372329712
6.244710650,-38.495462814883304,20,16,1,lightning.qubit,0.375,3.2374720573425293
7.420419183,-43.94528048874862,20,16,1,lightning.qubit,0.5,3.5423827171325684
8.456101730,-12.999606409591365,20,64,1,lightning.qubit,0.125,6.765528917312622
9.255301080,-25.494194231580323,20,64,1,lightning.qubit,0.25,7.06854248046875
13.741830485,-40.49926325434629,20,64,1,lightning.qubit,0.375,9.883874654769897
18.797304576,-45.50310623263389,20,64,1,lightning.qubit,0.5,14.336353063583374
10.420438206,-15.681788960856325,24,1,1,lightning.qubit,0.125,8.811384201049805
14.724908433,-29.86450247480014,24,1,1,lightning.qubit,0.25,11.80846095085144
18.716477607,-50.96045477370859,24,1,1,lightning.qubit,0.375,13.648674488067627
21.469980421,-55.72131371250383,24,1,1,lightning.qubit,0.5,15.169642686843872
21.568556873,-10.82159721439677,24,4,1,lightning.qubit,0.125,20.044050455093384
38.143467360,-37.90390551499282,24,4,1,lightning.qubit,0.25,35.12522840499878
45.017758162,-47.68929311521212,24,4,1,lightning.qubit,0.375,40.49392008781433
67.632713004,-74.40896745547477,24,4,1,lightning.qubit,0.5,54.96458625793457
77.445330975,-16.38194820471117,24,16,1,lightning.qubit,0.125,75.89141821861267
112.731813366,-34.00245100393961,24,16,1,lightning.qubit,0.25,110.12358236312866
153.496784010,-52.00104986226566,24,16,1,lightning.qubit,0.375,148.0766315460205
203.134579293,-70.95921756102847,24,16,1,lightning.qubit,0.5,192.15791153907776
314.384485283,-19.00246957552794,24,64,1,lightning.qubit,0.125,312.3084137439728
451.191074528,-35.49852592314325,24,64,1,lightning.qubit,0.25,448.0449137687683
567.168948961,-50.499476623626165,24,64,1,lightning.qubit,0.375,561.6777946949005
794.242194767,-74.00025885346868,24,64,1,lightning.qubit,0.5,781.1848978996277
