wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
8.256080203,-1.6220703125,10,1,1,qiskit.aer,0.125,0.36052441596984863
4.036084651,-7.1494140625,10,1,1,qiskit.aer,0.25,0.5958282947540283
4.297558961,-5.6923828125,10,1,1,qiskit.aer,0.375,0.825852632522583
5.030878681,-10.2333984375,10,1,1,qiskit.aer,0.5,1.296424388885498
3.928115765,-4.29296875,10,4,1,qiskit.aer,0.125,0.9619424343109131
3.917654825,-3.810546875,10,4,1,qiskit.aer,0.25,1.1066792011260986
5.856975395,-7.7216796875,10,4,1,qiskit.aer,0.375,3.5441296100616455
9.413627532,-13.0478515625,10,4,1,qiskit.aer,0.5,6.839265823364258
5.162059823,-2.4814453125,10,16,1,qiskit.aer,0.125,2.9023516178131104
11.989847540,-6.9150390625,10,16,1,qiskit.aer,0.25,9.495149374008179
12.109091919,-6.6484375,10,16,1,qiskit.aer,0.375,9.632487297058105
20.724986207,-10.28515625,10,16,1,qiskit.aer,0.5,18.173852682113647
16.648764429,-3.5576171875,10,64,1,qiskit.aer,0.125,14.243995904922485
46.325006666,-7.505859375,10,64,1,qiskit.aer,0.25,43.37028384208679
61.332630948,-8.9794921875,10,64,1,qiskit.aer,0.375,58.10435748100281
46.549681883,-7.5791015625,10,64,1,qiskit.aer,0.5,43.631908893585205
3.972797451,-4.681640625,16,1,1,qiskit.aer,0.125,1.5524804592132568
4.872937819,-9.5087890625,16,1,1,qiskit.aer,0.25,2.3458518981933594
11.176925547,-19.5205078125,16,1,1,qiskit.aer,0.375,8.253185749053955
17.044319012,-30.951171875,16,1,1,qiskit.aer,0.5,13.583277225494385
5.340650243,-7.8662109375,16,4,1,qiskit.aer,0.125,2.938997983932495
16.018320919,-13.1015625,16,4,1,qiskit.aer,0.25,13.397342681884766
18.595464746,-14.8359375,16,4,1,qiskit.aer,0.375,15.755556106567383
51.543728725,-29.857421875,16,4,1,qiskit.aer,0.5,47.80618453025818
17.675783107,-5.6552734375,16,16,1,qiskit.aer,0.125,11.336122989654541
54.236023430,-14.9755859375,16,16,1,qiskit.aer,0.25,51.06388235092163
80.452066111,-19.025390625,16,16,1,qiskit.aer,0.375,77.0056746006012
142.155338438,-26.6015625,16,16,1,qiskit.aer,0.5,137.40990281105042
88.926474575,-8.384765625,16,64,1,qiskit.aer,0.125,85.75288128852844
225.305570469,-15.56640625,16,64,1,qiskit.aer,0.25,219.75775361061096
331.084269113,-19.41015625,16,64,1,qiskit.aer,0.375,323.77457785606384
556.248497061,-26.48046875,16,64,1,qiskit.aer,0.5,544.6975536346436
6.691414202,-10.6015625,20,1,1,qiskit.aer,0.125,4.3689610958099365
15.646365072,-17.7177734375,20,1,1,qiskit.aer,0.25,12.809223413467407
26.634340793,-37.0087890625,20,1,1,qiskit.aer,0.375,22.81580948829651
41.992750728,-33.349609375,20,1,1,qiskit.aer,0.5,36.428608417510986
9.076334970,-7.6640625,20,4,1,qiskit.aer,0.125,6.620957612991333
42.184720622,-19.765625,20,4,1,qiskit.aer,0.25,39.230541467666626
97.737474573,-39.3125,20,4,1,qiskit.aer,0.375,92.65006375312805
151.229634725,-45.9765625,20,4,1,qiskit.aer,0.5,143.67544293403625
45.467186936,-10.4150390625,20,16,1,qiskit.aer,0.125,42.764864921569824
169.391933890,-25.265625,20,16,1,qiskit.aer,0.25,164.8607201576233
347.037216658,-38.390625,20,16,1,qiskit.aer,0.375,338.7107400894165
435.077274029,-44.064453125,20,16,1,qiskit.aer,0.5,424.5135989189148
227.155756453,-13.1220703125,20,64,1,qiskit.aer,0.125,220.5280203819275
668.934685441,-25.6572265625,20,64,1,qiskit.aer,0.25,657.9416656494141
1475.242604991,-40.4716796875,20,64,1,qiskit.aer,0.375,1451.5274958610535
1656.956610088,-45.5908203125,20,64,1,qiskit.aer,0.5,1628.9465200901031
56.877633562,-15.6669921875,24,1,1,qiskit.aer,0.125,54.28764891624451
121.521470020,-30.0146484375,24,1,1,qiskit.aer,0.25,117.8249101638794
172.274372132,-50.9345703125,24,1,1,qiskit.aer,0.375,166.53462529182434
194.777138775,-55.7119140625,24,1,1,qiskit.aer,0.5,187.94642615318298
57.024404852,-10.7841796875,24,4,1,qiskit.aer,0.125,54.734487771987915
245.589195337,-37.8642578125,24,4,1,qiskit.aer,0.25,241.21338415145874
339.468594690,-47.6689453125,24,4,1,qiskit.aer,0.375,333.1602556705475
661.099080454,-74.5712890625,24,4,1,qiskit.aer,0.5,644.986350774765
188.517247820,-16.353515625,24,16,1,qiskit.aer,0.125,185.62817645072937
573.992540908,-33.9970703125,24,16,1,qiskit.aer,0.25,567.5823156833649
1256.140506195,-52.1845703125,24,16,1,qiskit.aer,0.375,1242.8997466564178
2057.061877988,-70.98046875,24,16,1,qiskit.aer,0.5,2032.1300585269928
786.257084699,-19.11328125,24,64,1,qiskit.aer,0.125,779.1365525722504
2221.112795178,-35.54296875,24,64,1,qiskit.aer,0.25,2202.770187854767
4146.925432550,-50.4267578125,24,64,1,qiskit.aer,0.375,4112.68125295639
8392.213705993,-74.1318359375,24,64,1,qiskit.aer,0.5,8314.272080898285
