wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
4.026855866,-1.5812905015825882,10,1,1,lightning.qubit,0.125,0.06441664695739746
1.758092499,-7.139108690601426,10,1,1,lightning.qubit,0.25,0.015534639358520508
1.799922572,-5.704676139899183,10,1,1,lightning.qubit,0.375,0.056592464447021484
1.797308153,-10.217730927626436,10,1,1,lightning.qubit,0.5,0.019089221954345703
1.546030016,-4.2930641920130626,10,4,1,lightning.qubit,0.125,0.025096416473388672
1.258630194,-3.8489221676602208,10,4,1,lightning.qubit,0.25,0.02629685401916504
1.300917542,-7.695097259187872,10,4,1,lightning.qubit,0.375,0.07396101951599121
1.367788201,-13.012213041032181,10,4,1,lightning.qubit,0.5,0.05845999717712402
1.296552703,-2.458601401038744,10,16,1,lightning.qubit,0.125,0.046628475189208984
1.324004192,-6.94862242418446,10,16,1,lightning.qubit,0.25,0.06644511222839355
1.272968441,-6.693179360964144,10,16,1,lightning.qubit,0.375,0.06537318229675293
1.365626027,-10.217607209091694,10,16,1,lightning.qubit,0.5,0.10642051696777344
1.480568760,-3.564892883960314,10,64,1,lightning.qubit,0.125,0.16056346893310547
2.145082932,-7.462549552916499,10,64,1,lightning.qubit,0.25,0.26816463470458984
1.642207842,-8.937034888014209,10,64,1,lightning.qubit,0.375,0.29779553413391113
1.577031304,-7.609651720354788,10,64,1,lightning.qubit,0.5,0.27109313011169434
1.325519055,-4.679768062632913,16,1,1,lightning.qubit,0.125,0.08167266845703125
1.328122405,-9.450528131411838,16,1,1,lightning.qubit,0.25,0.06713056564331055
1.746924979,-19.584602571742998,16,1,1,lightning.qubit,0.375,0.07848048210144043
2.358566934,-30.95912579095864,16,1,1,lightning.qubit,0.5,0.09369373321533203
1.319620729,-7.841877831586258,16,4,1,lightning.qubit,0.125,0.08085417747497559
1.451868519,-13.076184769735873,16,4,1,lightning.qubit,0.25,0.09806656837463379
1.484404236,-14.988037164762423,16,4,1,lightning.qubit,0.375,0.09958696365356445
2.223537671,-29.688596934664556,16,4,1,lightning.qubit,0.5,0.1267545223236084
1.452474621,-5.724839734772234,16,16,1,lightning.qubit,0.125,0.15171456336975098
1.560455470,-14.832928887847313,16,16,1,lightning.qubit,0.25,0.21277475357055664
1.697063506,-18.991673877538084,16,16,1,lightning.qubit,0.375,0.233140230178833
2.092473992,-26.47845534329764,16,16,1,lightning.qubit,0.5,0.3379065990447998
1.935362877,-8.472596633087434,16,64,1,lightning.qubit,0.125,0.5473897457122803
2.295351443,-15.470132856122838,16,64,1,lightning.qubit,0.25,0.7509424686431885
2.531811688,-19.459691402473673,16,64,1,lightning.qubit,0.375,0.9051485061645508
2.955539046,-26.537422917350675,16,64,1,lightning.qubit,0.5,1.035297155380249
1.856497070,-10.538086067288297,20,1,1,lightning.qubit,0.125,0.5288569927215576
2.315919857,-17.75785700398798,20,1,1,lightning.qubit,0.25,0.6105432510375977
3.163257450,-37.04918890480157,20,1,1,lightning.qubit,0.375,0.6271846294403076
4.564639899,-33.44539041214822,20,1,1,lightning.qubit,0.5,0.6607775688171387
1.931021525,-7.6706084124714,20,4,1,lightning.qubit,0.125,0.6735785007476807
2.484192338,-19.753586747203677,20,4,1,lightning.qubit,0.25,0.8430442810058594
3.847781959,-39.57584792799325,20,4,1,lightning.qubit,0.375,0.9708878993988037
5.492113530,-45.80888517732102,20,4,1,lightning.qubit,0.5,1.0353281497955322
2.729281180,-10.398888058249216,20,16,1,lightning.qubit,0.125,1.4194083213806152
3.703105284,-25.494385944439728,20,16,1,lightning.qubit,0.25,1.9110350608825684
4.964334908,-38.49546281488331,20,16,1,lightning.qubit,0.375,2.2599635124206543
5.804913025,-43.94528048874862,20,16,1,lightning.qubit,0.5,2.4046177864074707
6.100285787,-12.999606409591367,20,64,1,lightning.qubit,0.125,4.591738224029541
7.783791240,-25.494194231580316,20,64,1,lightning.qubit,0.25,5.901089668273926
10.887612003,-40.499263254346296,20,64,1,lightning.qubit,0.375,7.736111879348755
12.040780472,-45.50310623263388,20,64,1,lightning.qubit,0.5,8.198517799377441
12.189148742,-15.681788960856325,24,1,1,lightning.qubit,0.125,10.531614065170288
15.333512189,-29.864502474800148,24,1,1,lightning.qubit,0.25,11.163400411605835
16.520315405,-50.96045477370859,24,1,1,lightning.qubit,0.375,11.919485807418823
18.040176536,-55.72131371250384,24,1,1,lightning.qubit,0.5,12.457804441452026
17.968303809,-10.82159721439677,24,4,1,lightning.qubit,0.125,16.56082844734192
25.479924609,-37.90390551499283,24,4,1,lightning.qubit,0.25,22.619544744491577
28.604529309,-47.68929311521212,24,4,1,lightning.qubit,0.375,24.632784605026245
43.503078751,-74.40896745547477,24,4,1,lightning.qubit,0.5,32.359778881073
46.441239012,-16.381948204711165,24,16,1,lightning.qubit,0.125,44.97361373901367
63.856666486,-34.00245100393962,24,16,1,lightning.qubit,0.25,61.49421501159668
84.151755171,-52.001049862265674,24,16,1,lightning.qubit,0.375,79.44111704826355
110.955629407,-70.95921756102847,24,16,1,lightning.qubit,0.5,101.12609362602234
165.377734602,-19.002469575527947,24,64,1,lightning.qubit,0.125,163.67950463294983
226.499855397,-35.49852592314325,24,64,1,lightning.qubit,0.25,223.86303329467773
286.069206193,-50.49947662362617,24,64,1,lightning.qubit,0.375,281.3605830669403
393.429821393,-74.00025885346872,24,64,1,lightning.qubit,0.5,382.2761461734772
