wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
4.129382923,-1.5812905015826038,10,1,1,lightning.kokkos,0.125,0.025742769241333008
1.980932375,-7.139108690601485,10,1,1,lightning.kokkos,0.25,0.0227200984954834
1.501709488,-5.704676139899237,10,1,1,lightning.kokkos,0.375,0.03246188163757324
1.512717204,-10.217730927626517,10,1,1,lightning.kokkos,0.5,0.03964567184448242
1.392806805,-4.293064192013209,10,4,1,lightning.kokkos,0.125,0.02003312110900879
1.268047342,-3.848922167660325,10,4,1,lightning.kokkos,0.25,0.03009772300720215
1.403126253,-7.695097259188079,10,4,1,lightning.kokkos,0.375,0.04792380332946777
1.463812588,-13.012213041032524,10,4,1,lightning.kokkos,0.5,0.06285977363586426
1.405994336,-2.4586014010389974,10,16,1,lightning.kokkos,0.125,0.0455019474029541
1.448522601,-6.948622424185169,10,16,1,lightning.kokkos,0.25,0.08147668838500977
1.435846356,-6.693179360964843,10,16,1,lightning.kokkos,0.375,0.08424806594848633
1.388113650,-10.217607209092733,10,16,1,lightning.kokkos,0.5,0.10804557800292969
1.384996788,-3.564892883961786,10,64,1,lightning.kokkos,0.125,0.18194890022277832
1.603523886,-7.462549552919519,10,64,1,lightning.kokkos,0.25,0.2837843894958496
1.738884852,-8.937034888017811,10,64,1,lightning.kokkos,0.375,0.3191709518432617
1.647684350,-7.609651720357873,10,64,1,lightning.kokkos,0.5,0.2795240879058838
1.847731256,-5.724839734773078,16,16,1,lightning.kokkos,0.125,0.5174405574798584
2.505457073,-8.472596633092719,16,64,1,lightning.kokkos,0.125,1.0048651695251465
