wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
8.202645684,-1.5859375,10,1,1,qiskit.aer,0.125,0.6067078113555908
4.251429338,-7.087890625,10,1,1,qiskit.aer,0.25,0.6877532005310059
4.347592045,-5.7216796875,10,1,1,qiskit.aer,0.375,0.900810718536377
4.778230978,-10.279296875,10,1,1,qiskit.aer,0.5,1.3530797958374023
4.053472354,-4.3544921875,10,4,1,qiskit.aer,0.125,1.0219378471374512
4.301255129,-3.9873046875,10,4,1,qiskit.aer,0.25,1.3590028285980225
6.205871106,-7.544921875,10,4,1,qiskit.aer,0.375,3.8120529651641846
10.102591021,-13.0517578125,10,4,1,qiskit.aer,0.5,7.6082353591918945
5.401083060,-2.4912109375,10,16,1,qiskit.aer,0.125,3.092510461807251
12.854279751,-7.0751953125,10,16,1,qiskit.aer,0.25,10.394537925720215
12.878001507,-6.6015625,10,16,1,qiskit.aer,0.375,10.42539930343628
22.681038730,-10.12109375,10,16,1,qiskit.aer,0.5,19.998263120651245
17.980835469,-3.5654296875,10,64,1,qiskit.aer,0.125,15.47493028640747
50.614360015,-7.521484375,10,64,1,qiskit.aer,0.25,47.31532692909241
66.561965316,-8.947265625,10,64,1,qiskit.aer,0.375,62.93092226982117
50.157298881,-7.59375,10,64,1,qiskit.aer,0.5,46.5518434047699
4.061242247,-4.615234375,16,1,1,qiskit.aer,0.125,1.6562530994415283
4.946482522,-9.509765625,16,1,1,qiskit.aer,0.25,2.5650527477264404
12.025581228,-19.4140625,16,1,1,qiskit.aer,0.375,9.011136293411255
18.187512142,-30.9560546875,16,1,1,qiskit.aer,0.5,14.61867618560791
6.242975213,-7.8486328125,16,4,1,qiskit.aer,0.125,3.2016873359680176
17.016290814,-13.041015625,16,4,1,qiskit.aer,0.25,14.429863929748535
20.035745915,-14.84765625,16,4,1,qiskit.aer,0.375,17.398574352264404
56.371137746,-29.72265625,16,4,1,qiskit.aer,0.5,52.22446966171265
14.799625725,-5.6728515625,16,16,1,qiskit.aer,0.125,12.354128122329712
58.367443443,-14.798828125,16,16,1,qiskit.aer,0.25,55.191720962524414
84.943090757,-18.9365234375,16,16,1,qiskit.aer,0.375,81.15805554389954
150.198156890,-26.548828125,16,16,1,qiskit.aer,0.5,144.83167099952698
94.297722076,-8.4443359375,16,64,1,qiskit.aer,0.125,90.6705961227417
239.280836648,-15.3564453125,16,64,1,qiskit.aer,0.25,233.01635360717773
351.062511935,-19.3876953125,16,64,1,qiskit.aer,0.375,342.32047295570374
588.253320768,-26.5859375,16,64,1,qiskit.aer,0.5,574.7282376289368
7.608275489,-10.470703125,20,1,1,qiskit.aer,0.125,5.142147541046143
17.449842563,-17.9423828125,20,1,1,qiskit.aer,0.25,14.60404109954834
31.470337535,-36.7978515625,20,1,1,qiskit.aer,0.375,27.23273015022278
46.173200140,-33.521484375,20,1,1,qiskit.aer,0.5,40.434382915496826
10.368349570,-7.65625,20,4,1,qiskit.aer,0.125,7.839905023574829
45.369427907,-19.7822265625,20,4,1,qiskit.aer,0.25,42.207834005355835
105.078993364,-39.7412109375,20,4,1,qiskit.aer,0.375,99.62772059440613
159.532890843,-45.7158203125,20,4,1,qiskit.aer,0.5,151.3260247707367
48.775550275,-10.3681640625,20,16,1,qiskit.aer,0.125,45.952234506607056
179.467769042,-25.6015625,20,16,1,qiskit.aer,0.25,174.331796169281
364.277332548,-38.3759765625,20,16,1,qiskit.aer,0.375,355.057137966156
462.018555533,-43.978515625,20,16,1,qiskit.aer,0.5,450.4282057285309
234.585287348,-13.0234375,20,64,1,qiskit.aer,0.125,229.36254787445068
708.382813404,-25.515625,20,64,1,qiskit.aer,0.25,695.3991813659668
1595.498629575,-40.6796875,20,64,1,qiskit.aer,0.375,1565.664733171463
1978.151341900,-45.6708984375,20,64,1,qiskit.aer,0.5,1940.7323188781738
77.793432739,-15.7294921875,24,1,1,qiskit.aer,0.125,71.82798409461975
153.717889436,-29.9111328125,24,1,1,qiskit.aer,0.25,149.1135184764862
214.363032568,-50.9287109375,24,1,1,qiskit.aer,0.375,207.39047741889954
244.225455410,-55.7314453125,24,1,1,qiskit.aer,0.5,232.27040195465088
68.660574279,-10.890625,24,4,1,qiskit.aer,0.125,65.50123047828674
267.742699921,-37.8828125,24,4,1,qiskit.aer,0.25,261.8409857749939
368.124432799,-47.7265625,24,4,1,qiskit.aer,0.375,359.8510913848877
708.702219673,-74.66015625,24,4,1,qiskit.aer,0.5,685.2626388072968
202.340080018,-16.392578125,24,16,1,qiskit.aer,0.125,197.89340329170227
582.447677787,-34.0380859375,24,16,1,qiskit.aer,0.25,573.6561815738678
1216.583258529,-51.6845703125,24,16,1,qiskit.aer,0.375,1199.4036338329315
2062.762105935,-71.4287109375,24,16,1,qiskit.aer,0.5,2027.9132754802704
752.869340893,-18.9189453125,24,64,1,qiskit.aer,0.125,739.2678439617157
2123.145109042,-35.3095703125,24,64,1,qiskit.aer,0.25,2099.4631819725037
4118.457616753,-50.6044921875,24,64,1,qiskit.aer,0.375,4072.068243265152
7914.485164258,-73.9580078125,24,64,1,qiskit.aer,0.5,7827.208500146866
