wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
2.605051398,-1.5812905015826038,10,1,1,lightning.kokkos,0.125,0.029189348220825195
1.428762253,-7.139108690601485,10,1,1,lightning.kokkos,0.25,0.0225675106048584
1.350864496,-5.704676139899237,10,1,1,lightning.kokkos,0.375,0.03363394737243652
1.418887074,-10.217730927626517,10,1,1,lightning.kokkos,0.5,0.041190147399902344
1.384453531,-4.293064192013209,10,4,1,lightning.kokkos,0.125,0.019880294799804688
1.358952820,-3.848922167660325,10,4,1,lightning.kokkos,0.25,0.03125715255737305
1.402367988,-7.695097259188079,10,4,1,lightning.kokkos,0.375,0.04921889305114746
1.451556696,-13.012213041032524,10,4,1,lightning.kokkos,0.5,0.06344437599182129
1.406166726,-2.4586014010389974,10,16,1,lightning.kokkos,0.125,0.046016693115234375
1.441941597,-6.948622424185169,10,16,1,lightning.kokkos,0.25,0.08472132682800293
1.502249412,-6.693179360964843,10,16,1,lightning.kokkos,0.375,0.0833437442779541
1.521580905,-10.217607209092733,10,16,1,lightning.kokkos,0.5,0.11053109169006348
1.518755153,-3.564892883961786,10,64,1,lightning.kokkos,0.125,0.1847236156463623
1.677741717,-7.462549552919519,10,64,1,lightning.kokkos,0.25,0.28717541694641113
2.895786921,-8.937034888017811,10,64,1,lightning.kokkos,0.375,0.3226790428161621
1.722405517,-7.609651720357873,10,64,1,lightning.kokkos,0.5,0.2840449810028076
1.982675123,-5.724839734773078,16,16,1,lightning.kokkos,0.125,0.5269782543182373
2.400778089,-8.472596633092719,16,64,1,lightning.kokkos,0.125,1.004582166671753
