wall_time,expval,qubits,depth,repeats,backend,graph_sparsity,simulation_time
3.355963708,-1.5812905015825882,10,1,1,lightning.qubit,0.125,0.00874471664428711
1.539225631,-7.139108690601426,10,1,1,lightning.qubit,0.25,0.006327390670776367
1.588782017,-5.704676139899184,10,1,1,lightning.qubit,0.375,0.007064104080200195
1.426946583,-10.217730927626434,10,1,1,lightning.qubit,0.5,0.00819849967956543
1.414966127,-4.2930641920130626,10,4,1,lightning.qubit,0.125,0.012210607528686523
1.430445651,-3.8489221676602208,10,4,1,lightning.qubit,0.25,0.013258695602416992
1.411699077,-7.695097259187873,10,4,1,lightning.qubit,0.375,0.020180463790893555
1.537293601,-13.012213041032181,10,4,1,lightning.qubit,0.5,0.026056289672851562
1.475619803,-2.458601401038744,10,16,1,lightning.qubit,0.125,0.038190364837646484
1.494784405,-6.94862242418446,10,16,1,lightning.qubit,0.25,0.05930161476135254
1.579599784,-6.693179360964144,10,16,1,lightning.qubit,0.375,0.10869669914245605
1.507521834,-10.217607209091694,10,16,1,lightning.qubit,0.5,0.14836692810058594
1.563196906,-3.564892883960314,10,64,1,lightning.qubit,0.125,0.15248703956604004
1.859427999,-7.462549552916499,10,64,1,lightning.qubit,0.25,0.2573823928833008
2.901500182,-8.937034888014209,10,64,1,lightning.qubit,0.375,0.2920668125152588
1.930697950,-7.6096517203547895,10,64,1,lightning.qubit,0.5,0.25859689712524414
1.454252574,-4.679768062632913,16,1,1,lightning.qubit,0.125,0.01515960693359375
1.569947952,-9.45052813141184,16,1,1,lightning.qubit,0.25,0.017284393310546875
2.002404158,-19.584602571742995,16,1,1,lightning.qubit,0.375,0.02581477165222168
2.561166395,-30.959125790958634,16,1,1,lightning.qubit,0.5,0.030963897705078125
1.364580450,-7.84187783158626,16,4,1,lightning.qubit,0.125,0.03289675712585449
1.693319382,-13.076184769735876,16,4,1,lightning.qubit,0.25,0.05230140686035156
1.696963023,-14.988037164762423,16,4,1,lightning.qubit,0.375,0.056707143783569336
2.443594289,-29.688596934664556,16,4,1,lightning.qubit,0.5,0.08566689491271973
1.590619425,-5.724839734772234,16,16,1,lightning.qubit,0.125,0.11187577247619629
1.828463342,-14.832928887847313,16,16,1,lightning.qubit,0.25,0.1830735206604004
1.893637678,-18.991673877538084,16,16,1,lightning.qubit,0.375,0.20836138725280762
3.135549305,-26.47845534329764,16,16,1,lightning.qubit,0.5,0.2877919673919678
2.035098954,-8.472596633087434,16,64,1,lightning.qubit,0.125,0.5204906463623047
2.462199299,-15.470132856122838,16,64,1,lightning.qubit,0.25,0.7191054821014404
2.650805745,-19.459691402473673,16,64,1,lightning.qubit,0.375,0.859931468963623
3.193850330,-26.53742291735068,16,64,1,lightning.qubit,0.5,1.0510075092315674
1.749790322,-10.538086067288297,20,1,1,lightning.qubit,0.125,0.31119418144226074
2.327555768,-17.75785700398798,20,1,1,lightning.qubit,0.25,0.44413042068481445
2.920838790,-37.04918890480157,20,1,1,lightning.qubit,0.375,0.27121925354003906
4.570856271,-33.44539041214822,20,1,1,lightning.qubit,0.5,0.34424757957458496
1.662335703,-7.6706084124714,20,4,1,lightning.qubit,0.125,0.3140082359313965
3.985022446,-39.57584792799325,20,4,1,lightning.qubit,0.375,0.8187620639801025
6.187060822,-45.80888517732103,20,4,1,lightning.qubit,0.5,1.232609510421753
2.660055845,-10.398888058249216,20,16,1,lightning.qubit,0.125,1.1391479969024658
3.938518766,-25.494385944439728,20,16,1,lightning.qubit,0.25,2.0335259437561035
5.245206382,-38.49546281488331,20,16,1,lightning.qubit,0.375,2.169053316116333
6.523177613,-43.945280488748615,20,16,1,lightning.qubit,0.5,2.8101301193237305
8.222882435,-12.999606409591369,20,64,1,lightning.qubit,0.125,4.720645427703857
8.139795990,-25.494194231580323,20,64,1,lightning.qubit,0.25,6.063558101654053
11.744269354,-40.49926325434629,20,64,1,lightning.qubit,0.375,8.198440790176392
14.127989938,-45.50310623263388,20,64,1,lightning.qubit,0.5,8.75271201133728
7.964283145,-15.681788960856322,24,1,1,lightning.qubit,0.125,6.4338061809539795
14.109246435,-29.864502474800148,24,1,1,lightning.qubit,0.25,11.187804460525513
15.697659395,-50.960454773708584,24,1,1,lightning.qubit,0.375,10.686725854873657
20.895821597,-55.721313712503836,24,1,1,lightning.qubit,0.5,14.83215045928955
26.528464503,-10.82159721439677,24,4,1,lightning.qubit,0.125,24.822922468185425
46.306139232,-37.903905514992815,24,4,1,lightning.qubit,0.25,43.108773708343506
62.488346360,-47.68929311521211,24,4,1,lightning.qubit,0.375,57.83811712265015
79.797972263,-74.40896745547478,24,4,1,lightning.qubit,0.5,66.99470138549805
95.852431720,-16.381948204711165,24,16,1,lightning.qubit,0.125,94.07890129089355
134.384625877,-34.002451003939626,24,16,1,lightning.qubit,0.25,131.7402195930481
189.294970385,-52.00104986226567,24,16,1,lightning.qubit,0.375,183.42726969718933
250.439138679,-70.95921756102848,24,16,1,lightning.qubit,0.5,235.19098711013794
360.554756853,-19.00246957552794,24,64,1,lightning.qubit,0.125,358.63876485824585
536.453796925,-35.49852592314324,24,64,1,lightning.qubit,0.25,533.3159580230713
667.340715624,-50.49947662362615,24,64,1,lightning.qubit,0.375,662.0825798511505
